perturbation,triage_2d,quality_label,pert_type,split
NBAS,genuine_signal,genuine,single,train
NBEAL1,unmeasurable,unreliable,single,train
NCAPD2,falsely_solved,trivial,single,test
NCAPH2,falsely_solved,trivial,single,train
NCKAP1,genuine_signal,genuine,single,test
NCL,unmeasurable,unreliable,single,train
NCOA4,unmeasurable,unreliable,single,train
NDC1,falsely_solved,trivial,single,train
NDC80,falsely_solved,trivial,single,train
NDUFA11,unmeasurable,unreliable,single,train
NDUFA3,genuine_signal,genuine,single,train
NDUFA4,unmeasurable,unreliable,single,test
NDUFA6,unmeasurable,unreliable,single,test
NDUFAB1,falsely_solved,trivial,single,test
NDUFAF3,unmeasurable,unreliable,single,train
NDUFB10,genuine_signal,genuine,single,train
NDUFB3,unmeasurable,unreliable,single,test
NDUFB4,unmeasurable,unreliable,single,test
NDUFB6,unmeasurable,unreliable,single,train
NDUFB7,unmeasurable,unreliable,single,train
NDUFB8,unmeasurable,unreliable,single,train
NDUFS3,unmeasurable,unreliable,single,train
NDUFS5,unmeasurable,unreliable,single,train
NDUFV2,unmeasurable,unreliable,single,train
NEDD1,unmeasurable,unreliable,single,train
NEDD8,genuine_signal,genuine,single,train
NELFA,falsely_solved,trivial,single,train
NELFB,falsely_solved,trivial,single,train
NELFCD,genuine_signal,genuine,single,test
NELFE,falsely_solved,trivial,single,test
NEMF,unmeasurable,unreliable,single,train
NF1,unmeasurable,unreliable,single,train
NFATC2IP,unmeasurable,unreliable,single,train
NFRKB,genuine_signal,genuine,single,train
NFS1,falsely_solved,trivial,single,train
NFYB,falsely_solved,trivial,single,train
NFYC,falsely_solved,trivial,single,train
NHLRC2,unmeasurable,unreliable,single,train
NIFK,falsely_solved,trivial,single,train
NISCH,unmeasurable,unreliable,single,train
NKAP,falsely_solved,trivial,single,train
NMT1,unmeasurable,unreliable,single,train
NOL7,falsely_solved,trivial,single,train
NOM1,falsely_solved,trivial,single,train
NOP56,unmeasurable,unreliable,single,train
NPEPPS,unmeasurable,unreliable,single,test
NPLOC4,falsely_solved,trivial,single,train
NPM3,unmeasurable,unreliable,single,train
NRBP1,unmeasurable,unreliable,single,test
NSF,genuine_signal,genuine,single,test
NSL1,falsely_solved,trivial,single,test
NSMCE1,unmeasurable,unreliable,single,test
NSMCE2,falsely_solved,trivial,single,train
NSUN4,unmeasurable,unreliable,single,train
NUB1,genuine_signal,genuine,single,train
NUBP2,falsely_solved,trivial,single,test
NUDC,falsely_solved,trivial,single,train
NUDCD3,falsely_solved,trivial,single,train
NUDT15,unmeasurable,unreliable,single,train
NUF2,falsely_solved,trivial,single,train
NUP107,falsely_solved,trivial,single,train
NUP133,falsely_solved,trivial,single,test
NUP153,falsely_solved,trivial,single,train
NUP160,falsely_solved,trivial,single,train
NUP205,falsely_solved,trivial,single,test
NUP214,falsely_solved,trivial,single,train
NUP35,unmeasurable,unreliable,single,train
NUP43,falsely_solved,trivial,single,train
NUP54,falsely_solved,trivial,single,train
NUP62,falsely_solved,trivial,single,train
NUP85,falsely_solved,trivial,single,train
NUP88,falsely_solved,trivial,single,train
NUP98,falsely_solved,trivial,single,train
NUS1,unmeasurable,unreliable,single,train
NUTF2,falsely_solved,trivial,single,train
NXF1,unmeasurable,unreliable,single,train
OGFOD1,genuine_signal,genuine,single,train
OIP5,unmeasurable,unreliable,single,train
OPA1,unmeasurable,unreliable,single,train
ORC1,falsely_solved,trivial,single,train
ORC3,unmeasurable,unreliable,single,train
ORC4,unmeasurable,unreliable,single,test
ORC5,genuine_signal,genuine,single,train
OSGEP,genuine_signal,genuine,single,test
PABPC1,genuine_signal,genuine,single,test
PABPC4,genuine_signal,genuine,single,train
PAF1,falsely_solved,trivial,single,train
PAM16,falsely_solved,trivial,single,train
PARN,falsely_solved,trivial,single,train
PAXBP1,falsely_solved,trivial,single,train
PCBP1,genuine_signal,genuine,single,train
PCBP2,unmeasurable,unreliable,single,train
PCID2,unmeasurable,unreliable,single,test
PCNA,falsely_solved,trivial,single,test
PDCD11,falsely_solved,trivial,single,test
PDCD5,genuine_signal,genuine,single,train
PDCD6,unmeasurable,unreliable,single,train
PDCD6IP,unmeasurable,unreliable,single,train
PELO,unmeasurable,unreliable,single,train
PELP1,falsely_solved,trivial,single,test
PET117,genuine_signal,genuine,single,train
PEX19,falsely_solved,trivial,single,train
PFDN1,unmeasurable,unreliable,single,train
PFDN4,unmeasurable,unreliable,single,train
PFN1,genuine_signal,genuine,single,test
PGAM1,unmeasurable,unreliable,single,train
PGAM5,genuine_signal,genuine,single,test
PGD,unmeasurable,unreliable,single,train
PGK1,genuine_signal,genuine,single,train
PGS1,unmeasurable,unreliable,single,train
PHAX,falsely_solved,trivial,single,train
PHB2,genuine_signal,genuine,single,train
PHF10,unmeasurable,unreliable,single,train
PHF12,genuine_signal,genuine,single,train
PI4KA,genuine_signal,genuine,single,train
PIAS1,unmeasurable,unreliable,single,train
PIAS4,falsely_solved,trivial,single,train
PIK3C3,unmeasurable,unreliable,single,test
PIK3R4,falsely_solved,trivial,single,train
PITRM1,genuine_signal,genuine,single,train
PKM,unmeasurable,unreliable,single,train
PKMYT1,unmeasurable,unreliable,single,train
PLEKHN1,unmeasurable,unreliable,single,train
PLK4,falsely_solved,trivial,single,train
PLRG1,falsely_solved,trivial,single,train
PMF1,falsely_solved,trivial,single,train
PMPCA,falsely_solved,trivial,single,train
PMPCB,falsely_solved,trivial,single,test
PNISR,unmeasurable,unreliable,single,test
PNKP,unmeasurable,unreliable,single,train
PNN,falsely_solved,trivial,single,train
PNPT1,unmeasurable,unreliable,single,train
POGZ,unmeasurable,unreliable,single,train
POLA1,falsely_solved,trivial,single,train
POLD1,falsely_solved,trivial,single,test
POLD2,falsely_solved,trivial,single,train
POLG,unmeasurable,unreliable,single,train
POLR1C,unmeasurable,unreliable,single,train
POLR1E,falsely_solved,trivial,single,train
POLR2D,unmeasurable,unreliable,single,train
POLR2E,falsely_solved,trivial,single,train
POLR2F,falsely_solved,trivial,single,train
POLR2I,falsely_solved,trivial,single,train
POLR2M,genuine_signal,genuine,single,train
POLR3H,falsely_solved,trivial,single,train
POLRMT,unmeasurable,unreliable,single,train
POP7,falsely_solved,trivial,single,test
PPA1,falsely_solved,trivial,single,train
PPA2,unmeasurable,unreliable,single,train
PPIA,unmeasurable,unreliable,single,train
PPIL1,unmeasurable,unreliable,single,test
PPIL4,genuine_signal,genuine,single,train
PPME1,unmeasurable,unreliable,single,train
PPP1CA,unmeasurable,unreliable,single,train
PPP1R12A,unmeasurable,unreliable,single,train
PPP1R15B,falsely_solved,trivial,single,train
PPP1R2,genuine_signal,genuine,single,train
PPP1R37,falsely_solved,trivial,single,test
PPP1R7,unmeasurable,unreliable,single,train
PPP1R8,genuine_signal,genuine,single,train
PPP2CA,falsely_solved,trivial,single,train
PPP2CB,genuine_signal,genuine,single,test
PPP2R1A,falsely_solved,trivial,single,train
PPP2R3C,unmeasurable,unreliable,single,train
PPP4R2,falsely_solved,trivial,single,train
PPP6C,genuine_signal,genuine,single,train
PPRC1,genuine_signal,genuine,single,test
PRC1,unmeasurable,unreliable,single,train
PRDM4,unmeasurable,unreliable,single,test
PRKCA,genuine_signal,genuine,single,train
PRKRA,unmeasurable,unreliable,single,train
PRKRIP1,unmeasurable,unreliable,single,test
PRMT5,unmeasurable,unreliable,single,train
PRPF18,genuine_signal,genuine,single,train
PRPF19,falsely_solved,trivial,single,test
PRPF3,falsely_solved,trivial,single,test
PRPF31,falsely_solved,trivial,single,train
PRPF39,unmeasurable,unreliable,single,train
PRPF4,falsely_solved,trivial,single,train
PRPF6,genuine_signal,genuine,single,train
PRPF8,falsely_solved,trivial,single,test
PRRC2A,unmeasurable,unreliable,single,train
PSAT1,unmeasurable,unreliable,single,test
PSMA4,genuine_signal,genuine,single,train
PSMB2,genuine_signal,genuine,single,train
PSMB4,unmeasurable,unreliable,single,train
PSMB5,genuine_signal,genuine,single,test
PSMB6,falsely_solved,trivial,single,train
PSMC1,genuine_signal,genuine,single,train
PSMC5,genuine_signal,genuine,single,test
PSMD14,genuine_signal,genuine,single,train
PSMD8,genuine_signal,genuine,single,test
PSMD9,unmeasurable,unreliable,single,train
PSME1,genuine_signal,genuine,single,train
PSME2,unmeasurable,unreliable,single,train
PSMG2,falsely_solved,trivial,single,train
PSMG3,genuine_signal,genuine,single,train
PSTK,unmeasurable,unreliable,single,test
PTEN,genuine_signal,genuine,single,test
PTK2,unmeasurable,unreliable,single,train
PTMA,genuine_signal,genuine,single,train
PTPMT1,unmeasurable,unreliable,single,test
PTPN1,unmeasurable,unreliable,single,train
PTPN11,unmeasurable,unreliable,single,train
PUF60,falsely_solved,trivial,single,test
PUM1,unmeasurable,unreliable,single,train
PXN,genuine_signal,genuine,single,train
PYROXD1,falsely_solved,trivial,single,train
QRSL1,unmeasurable,unreliable,single,test
RAB4A,genuine_signal,genuine,single,test
RAB4B,unmeasurable,unreliable,single,train
RAB6A,unmeasurable,unreliable,single,train
RABGGTA,falsely_solved,trivial,single,train
RABGGTB,falsely_solved,trivial,single,test
RAC3,genuine_signal,genuine,single,test
RAD17,unmeasurable,unreliable,single,train
RAD51D,unmeasurable,unreliable,single,train
RAN,falsely_solved,trivial,single,train
RANGAP1,falsely_solved,trivial,single,train
RARS2,unmeasurable,unreliable,single,train
RBBP4,unmeasurable,unreliable,single,train
RBBP5,genuine_signal,genuine,single,train
RBM10,falsely_solved,trivial,single,train
RBM12,unmeasurable,unreliable,single,test
RBM33,unmeasurable,unreliable,single,train
RBM39,falsely_solved,trivial,single,train
RBM4,unmeasurable,unreliable,single,test
RBMX2,falsely_solved,trivial,single,test
RBMXL1,unmeasurable,unreliable,single,train
RBX1,falsely_solved,trivial,single,train
RCC1,falsely_solved,trivial,single,test
RCCD1,falsely_solved,trivial,single,test
RCOR1,unmeasurable,unreliable,single,train
REV3L,unmeasurable,unreliable,single,train
REXO2,unmeasurable,unreliable,single,train
RFC1,falsely_solved,trivial,single,test
RFC2,falsely_solved,trivial,single,train
RFC3,falsely_solved,trivial,single,train
RFT1,unmeasurable,unreliable,single,train
RGP1,unmeasurable,unreliable,single,train
RHOQ,unmeasurable,unreliable,single,train
RINT1,genuine_signal,genuine,single,test
RMI1,unmeasurable,unreliable,single,train
RNASEH2C,genuine_signal,genuine,single,train
RNF103,unmeasurable,unreliable,single,train
RNF113A,genuine_signal,genuine,single,test
RNF14,unmeasurable,unreliable,single,train
RNF168,unmeasurable,unreliable,single,test
RNF20,genuine_signal,genuine,single,train
RNF4,unmeasurable,unreliable,single,train
RNF40,genuine_signal,genuine,single,train
RNF8,unmeasurable,unreliable,single,test
RNMT,genuine_signal,genuine,single,train
RNPC3,falsely_solved,trivial,single,test
RPA1,falsely_solved,trivial,single,train
RPA2,falsely_solved,trivial,single,train
RPA3,falsely_solved,trivial,single,train
RPE,unmeasurable,unreliable,single,train
RPL10,falsely_solved,trivial,single,train
RPL10A,falsely_solved,trivial,single,test
RPL11,genuine_signal,genuine,single,train
RPL12,falsely_solved,trivial,single,train
RPL13,falsely_solved,trivial,single,train
RPL13A,falsely_solved,trivial,single,train
RPL17,falsely_solved,trivial,single,train
RPL18,falsely_solved,trivial,single,train
RPL23,falsely_solved,trivial,single,train
RPL23A,falsely_solved,trivial,single,test
RPL24,falsely_solved,trivial,single,train
RPL26L1,unmeasurable,unreliable,single,train
RPL32,falsely_solved,trivial,single,train
RPL35,falsely_solved,trivial,single,test
RPL35A,falsely_solved,trivial,single,train
RPL36,falsely_solved,trivial,single,train
RPL36A,falsely_solved,trivial,single,train
RPL36AL,unmeasurable,unreliable,single,test
RPL37A,falsely_solved,trivial,single,train
RPL4,falsely_solved,trivial,single,train
RPL41,genuine_signal,genuine,single,train
RPL5,genuine_signal,genuine,single,train
RPL6,falsely_solved,trivial,single,test
RPL7,falsely_solved,trivial,single,train
RPL7L1,unmeasurable,unreliable,single,train
RPL8,falsely_solved,trivial,single,test
RPL9,falsely_solved,trivial,single,test
RPLP0,falsely_solved,trivial,single,test
RPLP2,genuine_signal,genuine,single,train
RPN1,genuine_signal,genuine,single,train
RPN2,genuine_signal,genuine,single,train
RPP21,falsely_solved,trivial,single,train
RPRD1B,unmeasurable,unreliable,single,test
RPS13,falsely_solved,trivial,single,train
RPS14,falsely_solved,trivial,single,train
RPS15,genuine_signal,genuine,single,train
RPS19,falsely_solved,trivial,single,train
RPS2,falsely_solved,trivial,single,train
RPS27,genuine_signal,genuine,single,train
RPS27A,falsely_solved,trivial,single,train
RPS29,falsely_solved,trivial,single,train
RPS3,falsely_solved,trivial,single,train
RPS6,falsely_solved,trivial,single,test
RPUSD3,unmeasurable,unreliable,single,train
RPUSD4,unmeasurable,unreliable,single,train
RRM1,falsely_solved,trivial,single,test
RRM2,falsely_solved,trivial,single,train
RRS1,falsely_solved,trivial,single,test
RSL1D1,falsely_solved,trivial,single,test
RSRC2,unmeasurable,unreliable,single,test
RTCB,genuine_signal,genuine,single,test
RTF1,falsely_solved,trivial,single,train
RTTN,falsely_solved,trivial,single,test
RUVBL1,falsely_solved,trivial,single,test
RUVBL2,falsely_solved,trivial,single,train
SACM1L,falsely_solved,trivial,single,test
SAE1,genuine_signal,genuine,single,test
SAMD4B,unmeasurable,unreliable,single,test
SARNP,unmeasurable,unreliable,single,train
SARS2,unmeasurable,unreliable,single,train
SART1,genuine_signal,genuine,single,train
SART3,falsely_solved,trivial,single,train
SASS6,falsely_solved,trivial,single,train
SBDS,unmeasurable,unreliable,single,train
SBNO1,genuine_signal,genuine,single,train
SCAF1,genuine_signal,genuine,single,train
SCAP,unmeasurable,unreliable,single,test
SCD,unmeasurable,unreliable,single,test
SCFD1,falsely_solved,trivial,single,train
SCNM1,unmeasurable,unreliable,single,test
SDC1,falsely_solved,trivial,single,train
SDE2,unmeasurable,unreliable,single,train
SDHA,unmeasurable,unreliable,single,test
SDHAF2,unmeasurable,unreliable,single,train
SDHD,unmeasurable,unreliable,single,test
SEC16A,genuine_signal,genuine,single,train
SEC61A1,unmeasurable,unreliable,single,train
SEC61B,falsely_solved,trivial,single,train
SEC63,unmeasurable,unreliable,single,train
SEH1L,falsely_solved,trivial,single,train
SEPHS2,unmeasurable,unreliable,single,train
SERBP1,unmeasurable,unreliable,single,train
SETD1A,falsely_solved,trivial,single,train
SETD2,unmeasurable,unreliable,single,test
SETD5,unmeasurable,unreliable,single,test
SETDB1,unmeasurable,unreliable,single,test
SETX,unmeasurable,unreliable,single,train
SF3A1,unmeasurable,unreliable,single,test
SF3A2,falsely_solved,trivial,single,train
SF3B3,falsely_solved,trivial,single,train
SF3B4,falsely_solved,trivial,single,train
SF3B5,falsely_solved,trivial,single,test
SFPQ,falsely_solved,trivial,single,train
SGPP1,unmeasurable,unreliable,single,test
SHC1,unmeasurable,unreliable,single,train
SHOC2,genuine_signal,genuine,single,train
SHQ1,falsely_solved,trivial,single,train
SIN3A,genuine_signal,genuine,single,train
SIRT7,falsely_solved,trivial,single,test
SKA1,falsely_solved,trivial,single,train
SKA3,falsely_solved,trivial,single,train
SLC1A5,unmeasurable,unreliable,single,train
SLC25A10,unmeasurable,unreliable,single,train
SLC25A26,unmeasurable,unreliable,single,test
SLC2A8,genuine_signal,genuine,single,test
SLC35G2,unmeasurable,unreliable,single,train
SLC39A10,unmeasurable,unreliable,single,train
SLC39A9,unmeasurable,unreliable,single,train
SLC7A5,unmeasurable,unreliable,single,train
SLC7A6OS,genuine_signal,genuine,single,test
SLU7,falsely_solved,trivial,single,train
SMAGP,unmeasurable,unreliable,single,train
SMARCB1,unmeasurable,unreliable,single,train
SMARCC1,unmeasurable,unreliable,single,train
SMARCE1,genuine_signal,genuine,single,train
SMC1A,falsely_solved,trivial,single,train
SMC2,falsely_solved,trivial,single,train
SMC4,falsely_solved,trivial,single,train
SMC5,falsely_solved,trivial,single,train
SMG5,genuine_signal,genuine,single,train
SMG6,unmeasurable,unreliable,single,train
SMG7,genuine_signal,genuine,single,train
SMG8,unmeasurable,unreliable,single,train
SMG9,unmeasurable,unreliable,single,test
SMNDC1,genuine_signal,genuine,single,test
SMU1,falsely_solved,trivial,single,train
SNAPC3,falsely_solved,trivial,single,train
SNAPC4,genuine_signal,genuine,single,train
SNF8,unmeasurable,unreliable,single,train
SNRNP200,falsely_solved,trivial,single,train
SNRNP27,falsely_solved,trivial,single,train
SNRNP35,falsely_solved,trivial,single,train
SNRNP40,genuine_signal,genuine,single,train
SNRNP48,falsely_solved,trivial,single,train
SNRNP70,falsely_solved,trivial,single,test
SNRPB,falsely_solved,trivial,single,train
SNRPC,falsely_solved,trivial,single,test
SNRPD1,falsely_solved,trivial,single,train
SNRPF,falsely_solved,trivial,single,train
SNRPG,falsely_solved,trivial,single,train
SNTB2,unmeasurable,unreliable,single,test
SNUPN,unmeasurable,unreliable,single,train
SNW1,unmeasurable,unreliable,single,train
SNX15,unmeasurable,unreliable,single,train
SON,genuine_signal,genuine,single,train
SP1,unmeasurable,unreliable,single,train
SP2,unmeasurable,unreliable,single,train
SPATA5,falsely_solved,trivial,single,train
SPATA5L1,falsely_solved,trivial,single,test
SPC24,falsely_solved,trivial,single,train
SPC25,falsely_solved,trivial,single,train
SPCS2,genuine_signal,genuine,single,train
SPCS3,genuine_signal,genuine,single,train
SPEN,unmeasurable,unreliable,single,train
SPG7,unmeasurable,unreliable,single,train
SPRTN,unmeasurable,unreliable,single,train
SPTSSA,unmeasurable,unreliable,single,train
SRA1,falsely_solved,trivial,single,train
SRBD1,falsely_solved,trivial,single,train
SRCAP,unmeasurable,unreliable,single,test
SRF,genuine_signal,genuine,single,train
SRP14,genuine_signal,genuine,single,train
SRP68,falsely_solved,trivial,single,train
SRP72,falsely_solved,trivial,single,train
SRP9,genuine_signal,genuine,single,train
SRPRB,genuine_signal,genuine,single,train
SRRM1,genuine_signal,genuine,single,train
SRRM2,genuine_signal,genuine,single,train
SRRT,genuine_signal,genuine,single,train
SRSF10,unmeasurable,unreliable,single,train
SRSF11,unmeasurable,unreliable,single,train
SRSF6,unmeasurable,unreliable,single,test
SRSF7,falsely_solved,trivial,single,train
SS18L2,unmeasurable,unreliable,single,train
SSBP1,unmeasurable,unreliable,single,train
SSBP3,unmeasurable,unreliable,single,train
SSU72,falsely_solved,trivial,single,train
STAG2,unmeasurable,unreliable,single,train
STARD7,unmeasurable,unreliable,single,train
STIL,falsely_solved,trivial,single,train
STRAP,genuine_signal,genuine,single,train
STRIP1,unmeasurable,unreliable,single,train
STX5,genuine_signal,genuine,single,train
STXBP4,unmeasurable,unreliable,single,train
SUDS3,genuine_signal,genuine,single,train
SUPT20H,genuine_signal,genuine,single,train
SUPV3L1,unmeasurable,unreliable,single,train
SYF2,genuine_signal,genuine,single,train
SYMPK,falsely_solved,trivial,single,test
SYS1,falsely_solved,trivial,single,test
TACC3,unmeasurable,unreliable,single,test
TADA2A,genuine_signal,genuine,single,train
TADA2B,genuine_signal,genuine,single,train
TADA3,genuine_signal,genuine,single,test
TAF11,genuine_signal,genuine,single,train
TAF13,genuine_signal,genuine,single,train
TAF1D,falsely_solved,trivial,single,train
TAF2,genuine_signal,genuine,single,train
TAF3,genuine_signal,genuine,single,train
TAF6,unmeasurable,unreliable,single,train
TAF8,genuine_signal,genuine,single,train
TAMM41,unmeasurable,unreliable,single,test
TARDBP,genuine_signal,genuine,single,train
TARS2,unmeasurable,unreliable,single,test
TBCA,unmeasurable,unreliable,single,train
TBCD,unmeasurable,unreliable,single,train
TBP,genuine_signal,genuine,single,train
TBPL1,genuine_signal,genuine,single,test
TCERG1,genuine_signal,genuine,single,train
TEAD3,unmeasurable,unreliable,single,test
TEFM,unmeasurable,unreliable,single,train
TEN1,unmeasurable,unreliable,single,test
TERF2,falsely_solved,trivial,single,train
TEX10,falsely_solved,trivial,single,train
TFAM,unmeasurable,unreliable,single,train
TFB1M,unmeasurable,unreliable,single,train
TFB2M,unmeasurable,unreliable,single,train
TFDP1,genuine_signal,genuine,single,train
TFRC,unmeasurable,unreliable,single,train
TGS1,falsely_solved,trivial,single,test
THAP1,falsely_solved,trivial,single,train
THAP11,unmeasurable,unreliable,single,train
THG1L,genuine_signal,genuine,single,train
THOC3,genuine_signal,genuine,single,train
THOC5,falsely_solved,trivial,single,train
THOC6,unmeasurable,unreliable,single,train
THOC7,falsely_solved,trivial,single,train
THRAP3,unmeasurable,unreliable,single,test
TIMM10,falsely_solved,trivial,single,train
TIMM13,genuine_signal,genuine,single,train
TIMM23B,falsely_solved,trivial,single,train
TIMM44,falsely_solved,trivial,single,test
TIMM8A,unmeasurable,unreliable,single,train
TKT,unmeasurable,unreliable,single,train
TLCD1,unmeasurable,unreliable,single,train
TM7SF2,unmeasurable,unreliable,single,train
TMED10,genuine_signal,genuine,single,train
TMED2,genuine_signal,genuine,single,train
TMEM127,unmeasurable,unreliable,single,train
TMEM161B,genuine_signal,genuine,single,train
TMEM199,unmeasurable,unreliable,single,train
TMEM214,genuine_signal,genuine,single,train
TMEM242,unmeasurable,unreliable,single,train
TMEM258,genuine_signal,genuine,single,test
TMSB10,genuine_signal,genuine,single,train
TMX2,genuine_signal,genuine,single,train
TNPO3,falsely_solved,trivial,single,test
TNRC6A,falsely_solved,trivial,single,train
TOE1,unmeasurable,unreliable,single,test
TOMM20,unmeasurable,unreliable,single,train
TOMM22,genuine_signal,genuine,single,train
TOMM40,genuine_signal,genuine,single,train
TOP3A,unmeasurable,unreliable,single,train
TOR2A,unmeasurable,unreliable,single,train
TOX4,genuine_signal,genuine,single,train
TP53I13,unmeasurable,unreliable,single,train
TP53RK,falsely_solved,trivial,single,train
TPI1,unmeasurable,unreliable,single,train
TPR,genuine_signal,genuine,single,train
TPRKB,genuine_signal,genuine,single,train
TPT1,genuine_signal,genuine,single,test
TRA2B,unmeasurable,unreliable,single,train
TRAPPC1,genuine_signal,genuine,single,train
TRAPPC11,genuine_signal,genuine,single,train
TRAPPC3,genuine_signal,genuine,single,test
TRAPPC5,genuine_signal,genuine,single,train
TRMT10C,unmeasurable,unreliable,single,test
TRMT112,falsely_solved,trivial,single,test
TRMT5,genuine_signal,genuine,single,train
TRMT6,unmeasurable,unreliable,single,train
TRNP1,unmeasurable,unreliable,single,test
TRNT1,genuine_signal,genuine,single,test
TRPM7,unmeasurable,unreliable,single,train
TSEN2,falsely_solved,trivial,single,test
TSEN34,unmeasurable,unreliable,single,train
TSEN54,genuine_signal,genuine,single,train
TSFM,unmeasurable,unreliable,single,train
TSG101,falsely_solved,trivial,single,train
TSR1,falsely_solved,trivial,single,train
TSR2,falsely_solved,trivial,single,train
TTC1,falsely_solved,trivial,single,test
TTC4,genuine_signal,genuine,single,train
TTF2,unmeasurable,unreliable,single,train
TTI1,falsely_solved,trivial,single,test
TTK,falsely_solved,trivial,single,test
TUBA1B,genuine_signal,genuine,single,train
TUBA1C,unmeasurable,unreliable,single,train
TUBB,genuine_signal,genuine,single,train
TUBB2A,unmeasurable,unreliable,single,train
TUBE1,unmeasurable,unreliable,single,test
TUBG1,falsely_solved,trivial,single,train
TUBGCP2,falsely_solved,trivial,single,test
TUBGCP3,falsely_solved,trivial,single,train
TUBGCP4,falsely_solved,trivial,single,test
TUBGCP5,falsely_solved,trivial,single,train
TUFM,unmeasurable,unreliable,single,train
TWF1,unmeasurable,unreliable,single,train
TXN,unmeasurable,unreliable,single,train
TXNL4B,unmeasurable,unreliable,single,train
TYK2,genuine_signal,genuine,single,test
UBA1,unmeasurable,unreliable,single,train
UBA2,genuine_signal,genuine,single,test
UBA3,genuine_signal,genuine,single,test
UBA5,unmeasurable,unreliable,single,train
UBA52,falsely_solved,trivial,single,train
UBE2H,unmeasurable,unreliable,single,train
UBE2I,falsely_solved,trivial,single,test
UBE2L3,genuine_signal,genuine,single,train
UBE2M,genuine_signal,genuine,single,train
UBE2N,unmeasurable,unreliable,single,train
UBE2Z,unmeasurable,unreliable,single,train
UBE3C,unmeasurable,unreliable,single,test
UBL5,falsely_solved,trivial,single,train
UBR4,unmeasurable,unreliable,single,test
UBR5,unmeasurable,unreliable,single,train
UBTF,unmeasurable,unreliable,single,train
UCHL5,unmeasurable,unreliable,single,train
UFL1,unmeasurable,unreliable,single,train
UHRF1,genuine_signal,genuine,single,train
UMPS,unmeasurable,unreliable,single,test
UNC45A,unmeasurable,unreliable,single,train
UPF2,genuine_signal,genuine,single,test
UQCRB,unmeasurable,unreliable,single,train
UQCRC1,unmeasurable,unreliable,single,test
UQCRC2,unmeasurable,unreliable,single,test
UQCRH,unmeasurable,unreliable,single,train
UQCRQ,unmeasurable,unreliable,single,train
URI1,genuine_signal,genuine,single,train
URM1,falsely_solved,trivial,single,train
UROD,unmeasurable,unreliable,single,train
USF2,unmeasurable,unreliable,single,train
USP10,genuine_signal,genuine,single,train
USP14,genuine_signal,genuine,single,train
USP39,unmeasurable,unreliable,single,train
USP5,falsely_solved,trivial,single,train
USP7,genuine_signal,genuine,single,train
USP9X,unmeasurable,unreliable,single,train
UTP18,falsely_solved,trivial,single,train
UTP3,falsely_solved,trivial,single,train
UXS1,genuine_signal,genuine,single,test
UXT,genuine_signal,genuine,single,test
VBP1,unmeasurable,unreliable,single,test
VEZT,unmeasurable,unreliable,single,train
VHL,unmeasurable,unreliable,single,train
VMP1,unmeasurable,unreliable,single,train
VPS13D,falsely_solved,trivial,single,test
VPS18,unmeasurable,unreliable,single,train
VPS25,genuine_signal,genuine,single,train
VPS28,genuine_signal,genuine,single,test
VPS29,unmeasurable,unreliable,single,train
VPS33A,unmeasurable,unreliable,single,train
VPS35,falsely_solved,trivial,single,train
VPS37A,unmeasurable,unreliable,single,train
VPS41,unmeasurable,unreliable,single,train
VPS54,genuine_signal,genuine,single,test
VPS72,genuine_signal,genuine,single,test
WAC,genuine_signal,genuine,single,test
WBP1,unmeasurable,unreliable,single,train
WBP11,falsely_solved,trivial,single,train
WBP1L,unmeasurable,unreliable,single,train
WDFY3,unmeasurable,unreliable,single,train
WDR18,falsely_solved,trivial,single,train
WDR26,falsely_solved,trivial,single,train
WDR4,unmeasurable,unreliable,single,test
WDR44,genuine_signal,genuine,single,train
WDR5,genuine_signal,genuine,single,train
WDR54,unmeasurable,unreliable,single,train
WDR70,genuine_signal,genuine,single,train
WDR74,unmeasurable,unreliable,single,train
WDR77,genuine_signal,genuine,single,test
WDR83OS,unmeasurable,unreliable,single,train
WDTC1,unmeasurable,unreliable,single,train
WEE1,falsely_solved,trivial,single,train
WNK1,unmeasurable,unreliable,single,test
WTAP,genuine_signal,genuine,single,train
XPO5,unmeasurable,unreliable,single,train
XRCC1,unmeasurable,unreliable,single,train
XRCC2,unmeasurable,unreliable,single,train
XRCC5,genuine_signal,genuine,single,train
XRCC6,falsely_solved,trivial,single,test
XRN1,unmeasurable,unreliable,single,test
YARS2,unmeasurable,unreliable,single,train
YBX3,genuine_signal,genuine,single,train
YEATS2,genuine_signal,genuine,single,train
YEATS4,genuine_signal,genuine,single,test
YKT6,falsely_solved,trivial,single,train
YPEL5,unmeasurable,unreliable,single,train
YRDC,unmeasurable,unreliable,single,test
YTHDC1,genuine_signal,genuine,single,train
YY1,genuine_signal,genuine,single,train
ZBTB17,genuine_signal,genuine,single,train
ZBTB44,genuine_signal,genuine,single,train
ZC3H13,genuine_signal,genuine,single,train
ZC3H18,genuine_signal,genuine,single,train
ZC3H4,genuine_signal,genuine,single,train
ZCRB1,genuine_signal,genuine,single,train
ZDHHC7,falsely_solved,trivial,single,test
ZFC3H1,unmeasurable,unreliable,single,test
ZFR,genuine_signal,genuine,single,train
ZMAT2,falsely_solved,trivial,single,train
ZMAT5,falsely_solved,trivial,single,train
ZMYM4,unmeasurable,unreliable,single,train
ZNF207,falsely_solved,trivial,single,test
ZNF236,falsely_solved,trivial,single,test
