perturbation,triage_2d,quality_label,pert_type,split
NBAS,genuine_signal,genuine,single,train
NBEAL1,unmeasurable,unreliable,single,train
NCAPD2,falsely_solved,trivial,single,test
NCAPH2,falsely_solved,trivial,single,train
NCKAP1,genuine_signal,genuine,single,train
NCL,unmeasurable,unreliable,single,train
NCOA4,unmeasurable,unreliable,single,test
NDC1,falsely_solved,trivial,single,test
NDC80,falsely_solved,trivial,single,train
NDUFA11,unmeasurable,unreliable,single,train
NDUFA3,genuine_signal,genuine,single,train
NDUFA4,unmeasurable,unreliable,single,train
NDUFA6,unmeasurable,unreliable,single,test
NDUFAB1,falsely_solved,trivial,single,train
NDUFAF3,unmeasurable,unreliable,single,train
NDUFB10,genuine_signal,genuine,single,test
NDUFB3,unmeasurable,unreliable,single,test
NDUFB4,unmeasurable,unreliable,single,train
NDUFB6,unmeasurable,unreliable,single,train
NDUFB7,unmeasurable,unreliable,single,test
NDUFB8,unmeasurable,unreliable,single,train
NDUFS3,unmeasurable,unreliable,single,train
NDUFS5,unmeasurable,unreliable,single,train
NDUFV2,unmeasurable,unreliable,single,train
NEDD1,unmeasurable,unreliable,single,train
NEDD8,genuine_signal,genuine,single,test
NELFA,falsely_solved,trivial,single,train
NELFB,falsely_solved,trivial,single,train
NELFCD,genuine_signal,genuine,single,train
NELFE,falsely_solved,trivial,single,train
NEMF,unmeasurable,unreliable,single,test
NF1,unmeasurable,unreliable,single,train
NFATC2IP,unmeasurable,unreliable,single,train
NFRKB,genuine_signal,genuine,single,train
NFS1,falsely_solved,trivial,single,test
NFYB,falsely_solved,trivial,single,train
NFYC,falsely_solved,trivial,single,train
NHLRC2,unmeasurable,unreliable,single,train
NIFK,falsely_solved,trivial,single,test
NISCH,unmeasurable,unreliable,single,test
NKAP,falsely_solved,trivial,single,train
NMT1,unmeasurable,unreliable,single,train
NOL7,falsely_solved,trivial,single,test
NOM1,falsely_solved,trivial,single,train
NOP56,unmeasurable,unreliable,single,train
NPEPPS,unmeasurable,unreliable,single,train
NPLOC4,falsely_solved,trivial,single,train
NPM3,unmeasurable,unreliable,single,train
NRBP1,unmeasurable,unreliable,single,test
NSF,genuine_signal,genuine,single,train
NSL1,falsely_solved,trivial,single,train
NSMCE1,unmeasurable,unreliable,single,train
NSMCE2,falsely_solved,trivial,single,test
NSUN4,unmeasurable,unreliable,single,train
NUB1,genuine_signal,genuine,single,train
NUBP2,falsely_solved,trivial,single,train
NUDC,falsely_solved,trivial,single,test
NUDCD3,falsely_solved,trivial,single,train
NUDT15,unmeasurable,unreliable,single,test
NUF2,falsely_solved,trivial,single,train
NUP107,falsely_solved,trivial,single,test
NUP133,falsely_solved,trivial,single,train
NUP153,falsely_solved,trivial,single,test
NUP160,falsely_solved,trivial,single,train
NUP205,falsely_solved,trivial,single,train
NUP214,falsely_solved,trivial,single,train
NUP35,unmeasurable,unreliable,single,train
NUP43,falsely_solved,trivial,single,train
NUP54,falsely_solved,trivial,single,train
NUP62,falsely_solved,trivial,single,train
NUP85,falsely_solved,trivial,single,train
NUP88,falsely_solved,trivial,single,test
NUP98,falsely_solved,trivial,single,test
NUS1,unmeasurable,unreliable,single,train
NUTF2,falsely_solved,trivial,single,train
NXF1,unmeasurable,unreliable,single,train
OGFOD1,genuine_signal,genuine,single,train
OIP5,unmeasurable,unreliable,single,train
OPA1,unmeasurable,unreliable,single,train
ORC1,falsely_solved,trivial,single,train
ORC3,unmeasurable,unreliable,single,train
ORC4,unmeasurable,unreliable,single,train
ORC5,genuine_signal,genuine,single,train
OSGEP,genuine_signal,genuine,single,train
PABPC1,genuine_signal,genuine,single,test
PABPC4,genuine_signal,genuine,single,train
PAF1,falsely_solved,trivial,single,train
PAM16,falsely_solved,trivial,single,test
PARN,falsely_solved,trivial,single,test
PAXBP1,falsely_solved,trivial,single,train
PCBP1,genuine_signal,genuine,single,train
PCBP2,unmeasurable,unreliable,single,train
PCID2,unmeasurable,unreliable,single,train
PCNA,falsely_solved,trivial,single,train
PDCD11,falsely_solved,trivial,single,train
PDCD5,genuine_signal,genuine,single,train
PDCD6,unmeasurable,unreliable,single,train
PDCD6IP,unmeasurable,unreliable,single,test
PELO,unmeasurable,unreliable,single,test
PELP1,falsely_solved,trivial,single,train
PET117,genuine_signal,genuine,single,train
PEX19,falsely_solved,trivial,single,test
PFDN1,unmeasurable,unreliable,single,train
PFDN4,unmeasurable,unreliable,single,test
PFN1,genuine_signal,genuine,single,train
PGAM1,unmeasurable,unreliable,single,test
PGAM5,genuine_signal,genuine,single,train
PGD,unmeasurable,unreliable,single,train
PGK1,genuine_signal,genuine,single,train
PGS1,unmeasurable,unreliable,single,train
PHAX,falsely_solved,trivial,single,train
PHB2,genuine_signal,genuine,single,train
PHF10,unmeasurable,unreliable,single,train
PHF12,genuine_signal,genuine,single,train
PI4KA,genuine_signal,genuine,single,train
PIAS1,unmeasurable,unreliable,single,train
PIAS4,falsely_solved,trivial,single,train
PIK3C3,unmeasurable,unreliable,single,train
PIK3R4,falsely_solved,trivial,single,train
PITRM1,genuine_signal,genuine,single,train
PKM,unmeasurable,unreliable,single,train
PKMYT1,unmeasurable,unreliable,single,train
PLEKHN1,unmeasurable,unreliable,single,train
PLK4,falsely_solved,trivial,single,train
PLRG1,falsely_solved,trivial,single,test
PMF1,falsely_solved,trivial,single,train
PMPCA,falsely_solved,trivial,single,test
PMPCB,falsely_solved,trivial,single,train
PNISR,unmeasurable,unreliable,single,test
PNKP,unmeasurable,unreliable,single,test
PNN,falsely_solved,trivial,single,train
PNPT1,unmeasurable,unreliable,single,train
POGZ,unmeasurable,unreliable,single,train
POLA1,falsely_solved,trivial,single,train
POLD1,falsely_solved,trivial,single,train
POLD2,falsely_solved,trivial,single,train
POLG,unmeasurable,unreliable,single,test
POLR1C,unmeasurable,unreliable,single,train
POLR1E,falsely_solved,trivial,single,test
POLR2D,unmeasurable,unreliable,single,test
POLR2E,falsely_solved,trivial,single,train
POLR2F,falsely_solved,trivial,single,train
POLR2I,falsely_solved,trivial,single,train
POLR2M,genuine_signal,genuine,single,train
POLR3H,falsely_solved,trivial,single,train
POLRMT,unmeasurable,unreliable,single,test
POP7,falsely_solved,trivial,single,train
PPA1,falsely_solved,trivial,single,train
PPA2,unmeasurable,unreliable,single,train
PPIA,unmeasurable,unreliable,single,test
PPIL1,unmeasurable,unreliable,single,train
PPIL4,genuine_signal,genuine,single,train
PPME1,unmeasurable,unreliable,single,test
PPP1CA,unmeasurable,unreliable,single,train
PPP1R12A,unmeasurable,unreliable,single,train
PPP1R15B,falsely_solved,trivial,single,train
PPP1R2,genuine_signal,genuine,single,train
PPP1R37,falsely_solved,trivial,single,test
PPP1R7,unmeasurable,unreliable,single,train
PPP1R8,genuine_signal,genuine,single,train
PPP2CA,falsely_solved,trivial,single,test
PPP2CB,genuine_signal,genuine,single,train
PPP2R1A,falsely_solved,trivial,single,train
PPP2R3C,unmeasurable,unreliable,single,train
PPP4R2,falsely_solved,trivial,single,train
PPP6C,genuine_signal,genuine,single,train
PPRC1,genuine_signal,genuine,single,train
PRC1,unmeasurable,unreliable,single,train
PRDM4,unmeasurable,unreliable,single,train
PRKCA,genuine_signal,genuine,single,train
PRKRA,unmeasurable,unreliable,single,train
PRKRIP1,unmeasurable,unreliable,single,train
PRMT5,unmeasurable,unreliable,single,train
PRPF18,genuine_signal,genuine,single,train
PRPF19,falsely_solved,trivial,single,train
PRPF3,falsely_solved,trivial,single,train
PRPF31,falsely_solved,trivial,single,test
PRPF39,unmeasurable,unreliable,single,train
PRPF4,falsely_solved,trivial,single,test
PRPF6,genuine_signal,genuine,single,test
PRPF8,falsely_solved,trivial,single,train
PRRC2A,unmeasurable,unreliable,single,test
PSAT1,unmeasurable,unreliable,single,train
PSMA4,genuine_signal,genuine,single,train
PSMB2,genuine_signal,genuine,single,train
PSMB4,unmeasurable,unreliable,single,test
PSMB5,genuine_signal,genuine,single,train
PSMB6,falsely_solved,trivial,single,test
PSMC1,genuine_signal,genuine,single,test
PSMC5,genuine_signal,genuine,single,test
PSMD14,genuine_signal,genuine,single,train
PSMD8,genuine_signal,genuine,single,train
PSMD9,unmeasurable,unreliable,single,test
PSME1,genuine_signal,genuine,single,train
PSME2,unmeasurable,unreliable,single,test
PSMG2,falsely_solved,trivial,single,train
PSMG3,genuine_signal,genuine,single,train
PSTK,unmeasurable,unreliable,single,train
PTEN,genuine_signal,genuine,single,train
PTK2,unmeasurable,unreliable,single,train
PTMA,genuine_signal,genuine,single,train
PTPMT1,unmeasurable,unreliable,single,train
PTPN1,unmeasurable,unreliable,single,train
PTPN11,unmeasurable,unreliable,single,train
PUF60,falsely_solved,trivial,single,train
PUM1,unmeasurable,unreliable,single,train
PXN,genuine_signal,genuine,single,train
PYROXD1,falsely_solved,trivial,single,train
QRSL1,unmeasurable,unreliable,single,train
RAB4A,genuine_signal,genuine,single,train
RAB4B,unmeasurable,unreliable,single,train
RAB6A,unmeasurable,unreliable,single,test
RABGGTA,falsely_solved,trivial,single,train
RABGGTB,falsely_solved,trivial,single,train
RAC3,genuine_signal,genuine,single,train
RAD17,unmeasurable,unreliable,single,train
RAD51D,unmeasurable,unreliable,single,train
RAN,falsely_solved,trivial,single,train
RANGAP1,falsely_solved,trivial,single,train
RARS2,unmeasurable,unreliable,single,test
RBBP4,unmeasurable,unreliable,single,train
RBBP5,genuine_signal,genuine,single,train
RBM10,falsely_solved,trivial,single,test
RBM12,unmeasurable,unreliable,single,train
RBM33,unmeasurable,unreliable,single,test
RBM39,falsely_solved,trivial,single,train
RBM4,unmeasurable,unreliable,single,test
RBMX2,falsely_solved,trivial,single,test
RBMXL1,unmeasurable,unreliable,single,train
RBX1,falsely_solved,trivial,single,train
RCC1,falsely_solved,trivial,single,train
RCCD1,falsely_solved,trivial,single,train
RCOR1,unmeasurable,unreliable,single,train
REV3L,unmeasurable,unreliable,single,test
REXO2,unmeasurable,unreliable,single,train
RFC1,falsely_solved,trivial,single,train
RFC2,falsely_solved,trivial,single,train
RFC3,falsely_solved,trivial,single,train
RFT1,unmeasurable,unreliable,single,train
RGP1,unmeasurable,unreliable,single,train
RHOQ,unmeasurable,unreliable,single,test
RINT1,genuine_signal,genuine,single,train
RMI1,unmeasurable,unreliable,single,train
RNASEH2C,genuine_signal,genuine,single,train
RNF103,unmeasurable,unreliable,single,train
RNF113A,genuine_signal,genuine,single,test
RNF14,unmeasurable,unreliable,single,train
RNF168,unmeasurable,unreliable,single,train
RNF20,genuine_signal,genuine,single,train
RNF4,unmeasurable,unreliable,single,train
RNF40,genuine_signal,genuine,single,train
RNF8,unmeasurable,unreliable,single,train
RNMT,genuine_signal,genuine,single,train
RNPC3,falsely_solved,trivial,single,test
RPA1,falsely_solved,trivial,single,train
RPA2,falsely_solved,trivial,single,train
RPA3,falsely_solved,trivial,single,train
RPE,unmeasurable,unreliable,single,train
RPL10,falsely_solved,trivial,single,train
RPL10A,falsely_solved,trivial,single,test
RPL11,genuine_signal,genuine,single,train
RPL12,falsely_solved,trivial,single,train
RPL13,falsely_solved,trivial,single,train
RPL13A,falsely_solved,trivial,single,test
RPL17,falsely_solved,trivial,single,test
RPL18,falsely_solved,trivial,single,test
RPL23,falsely_solved,trivial,single,train
RPL23A,falsely_solved,trivial,single,train
RPL24,falsely_solved,trivial,single,train
RPL26L1,unmeasurable,unreliable,single,train
RPL32,falsely_solved,trivial,single,train
RPL35,falsely_solved,trivial,single,test
RPL35A,falsely_solved,trivial,single,train
RPL36,falsely_solved,trivial,single,train
RPL36A,falsely_solved,trivial,single,train
RPL36AL,unmeasurable,unreliable,single,test
RPL37A,falsely_solved,trivial,single,train
RPL4,falsely_solved,trivial,single,train
RPL41,genuine_signal,genuine,single,train
RPL5,genuine_signal,genuine,single,test
RPL6,falsely_solved,trivial,single,train
RPL7,falsely_solved,trivial,single,test
RPL7L1,unmeasurable,unreliable,single,train
RPL8,falsely_solved,trivial,single,train
RPL9,falsely_solved,trivial,single,train
RPLP0,falsely_solved,trivial,single,train
RPLP2,genuine_signal,genuine,single,train
RPN1,genuine_signal,genuine,single,train
RPN2,genuine_signal,genuine,single,test
RPP21,falsely_solved,trivial,single,train
RPRD1B,unmeasurable,unreliable,single,train
RPS13,falsely_solved,trivial,single,train
RPS14,falsely_solved,trivial,single,test
RPS15,genuine_signal,genuine,single,train
RPS19,falsely_solved,trivial,single,train
RPS2,falsely_solved,trivial,single,train
RPS27,genuine_signal,genuine,single,train
RPS27A,falsely_solved,trivial,single,train
RPS29,falsely_solved,trivial,single,test
RPS3,falsely_solved,trivial,single,train
RPS6,falsely_solved,trivial,single,train
RPUSD3,unmeasurable,unreliable,single,test
RPUSD4,unmeasurable,unreliable,single,train
RRM1,falsely_solved,trivial,single,train
RRM2,falsely_solved,trivial,single,train
RRS1,falsely_solved,trivial,single,train
RSL1D1,falsely_solved,trivial,single,train
RSRC2,unmeasurable,unreliable,single,test
RTCB,genuine_signal,genuine,single,train
RTF1,falsely_solved,trivial,single,train
RTTN,falsely_solved,trivial,single,train
RUVBL1,falsely_solved,trivial,single,train
RUVBL2,falsely_solved,trivial,single,test
SACM1L,falsely_solved,trivial,single,test
SAE1,genuine_signal,genuine,single,test
SAMD4B,unmeasurable,unreliable,single,train
SARNP,unmeasurable,unreliable,single,test
SARS2,unmeasurable,unreliable,single,train
SART1,genuine_signal,genuine,single,test
SART3,falsely_solved,trivial,single,train
SASS6,falsely_solved,trivial,single,train
SBDS,unmeasurable,unreliable,single,train
SBNO1,genuine_signal,genuine,single,train
SCAF1,genuine_signal,genuine,single,train
SCAP,unmeasurable,unreliable,single,train
SCD,unmeasurable,unreliable,single,train
SCFD1,falsely_solved,trivial,single,train
SCNM1,unmeasurable,unreliable,single,train
SDC1,falsely_solved,trivial,single,train
SDE2,unmeasurable,unreliable,single,test
SDHA,unmeasurable,unreliable,single,train
SDHAF2,unmeasurable,unreliable,single,train
SDHD,unmeasurable,unreliable,single,train
SEC16A,genuine_signal,genuine,single,test
SEC61A1,unmeasurable,unreliable,single,train
SEC61B,falsely_solved,trivial,single,train
SEC63,unmeasurable,unreliable,single,train
SEH1L,falsely_solved,trivial,single,train
SEPHS2,unmeasurable,unreliable,single,test
SERBP1,unmeasurable,unreliable,single,test
SETD1A,falsely_solved,trivial,single,train
SETD2,unmeasurable,unreliable,single,train
SETD5,unmeasurable,unreliable,single,train
SETDB1,unmeasurable,unreliable,single,train
SETX,unmeasurable,unreliable,single,train
SF3A1,unmeasurable,unreliable,single,train
SF3A2,falsely_solved,trivial,single,train
SF3B3,falsely_solved,trivial,single,train
SF3B4,falsely_solved,trivial,single,train
SF3B5,falsely_solved,trivial,single,train
SFPQ,falsely_solved,trivial,single,test
SGPP1,unmeasurable,unreliable,single,test
SHC1,unmeasurable,unreliable,single,train
SHOC2,genuine_signal,genuine,single,train
SHQ1,falsely_solved,trivial,single,train
SIN3A,genuine_signal,genuine,single,train
SIRT7,falsely_solved,trivial,single,train
SKA1,falsely_solved,trivial,single,train
SKA3,falsely_solved,trivial,single,train
SLC1A5,unmeasurable,unreliable,single,train
SLC25A10,unmeasurable,unreliable,single,test
SLC25A26,unmeasurable,unreliable,single,test
SLC2A8,genuine_signal,genuine,single,train
SLC35G2,unmeasurable,unreliable,single,train
SLC39A10,unmeasurable,unreliable,single,train
SLC39A9,unmeasurable,unreliable,single,train
SLC7A5,unmeasurable,unreliable,single,test
SLC7A6OS,genuine_signal,genuine,single,train
SLU7,falsely_solved,trivial,single,test
SMAGP,unmeasurable,unreliable,single,train
SMARCB1,unmeasurable,unreliable,single,train
SMARCC1,unmeasurable,unreliable,single,test
SMARCE1,genuine_signal,genuine,single,train
SMC1A,falsely_solved,trivial,single,train
SMC2,falsely_solved,trivial,single,train
SMC4,falsely_solved,trivial,single,train
SMC5,falsely_solved,trivial,single,train
SMG5,genuine_signal,genuine,single,train
SMG6,unmeasurable,unreliable,single,test
SMG7,genuine_signal,genuine,single,train
SMG8,unmeasurable,unreliable,single,train
SMG9,unmeasurable,unreliable,single,train
SMNDC1,genuine_signal,genuine,single,train
SMU1,falsely_solved,trivial,single,train
SNAPC3,falsely_solved,trivial,single,test
SNAPC4,genuine_signal,genuine,single,train
SNF8,unmeasurable,unreliable,single,train
SNRNP200,falsely_solved,trivial,single,train
SNRNP27,falsely_solved,trivial,single,test
SNRNP35,falsely_solved,trivial,single,train
SNRNP40,genuine_signal,genuine,single,train
SNRNP48,falsely_solved,trivial,single,train
SNRNP70,falsely_solved,trivial,single,test
SNRPB,falsely_solved,trivial,single,train
SNRPC,falsely_solved,trivial,single,test
SNRPD1,falsely_solved,trivial,single,train
SNRPF,falsely_solved,trivial,single,test
SNRPG,falsely_solved,trivial,single,train
SNTB2,unmeasurable,unreliable,single,train
SNUPN,unmeasurable,unreliable,single,train
SNW1,unmeasurable,unreliable,single,train
SNX15,unmeasurable,unreliable,single,train
SON,genuine_signal,genuine,single,test
SP1,unmeasurable,unreliable,single,test
SP2,unmeasurable,unreliable,single,train
SPATA5,falsely_solved,trivial,single,test
SPATA5L1,falsely_solved,trivial,single,train
SPC24,falsely_solved,trivial,single,test
SPC25,falsely_solved,trivial,single,train
SPCS2,genuine_signal,genuine,single,test
SPCS3,genuine_signal,genuine,single,train
SPEN,unmeasurable,unreliable,single,train
SPG7,unmeasurable,unreliable,single,test
SPRTN,unmeasurable,unreliable,single,train
SPTSSA,unmeasurable,unreliable,single,train
SRA1,falsely_solved,trivial,single,train
SRBD1,falsely_solved,trivial,single,train
SRCAP,unmeasurable,unreliable,single,train
SRF,genuine_signal,genuine,single,train
SRP14,genuine_signal,genuine,single,train
SRP68,falsely_solved,trivial,single,test
SRP72,falsely_solved,trivial,single,train
SRP9,genuine_signal,genuine,single,test
SRPRB,genuine_signal,genuine,single,train
SRRM1,genuine_signal,genuine,single,test
SRRM2,genuine_signal,genuine,single,test
SRRT,genuine_signal,genuine,single,train
SRSF10,unmeasurable,unreliable,single,train
SRSF11,unmeasurable,unreliable,single,train
SRSF6,unmeasurable,unreliable,single,test
SRSF7,falsely_solved,trivial,single,train
SS18L2,unmeasurable,unreliable,single,train
SSBP1,unmeasurable,unreliable,single,train
SSBP3,unmeasurable,unreliable,single,train
SSU72,falsely_solved,trivial,single,train
STAG2,unmeasurable,unreliable,single,test
STARD7,unmeasurable,unreliable,single,train
STIL,falsely_solved,trivial,single,train
STRAP,genuine_signal,genuine,single,train
STRIP1,unmeasurable,unreliable,single,train
STX5,genuine_signal,genuine,single,test
STXBP4,unmeasurable,unreliable,single,test
SUDS3,genuine_signal,genuine,single,train
SUPT20H,genuine_signal,genuine,single,train
SUPV3L1,unmeasurable,unreliable,single,train
SYF2,genuine_signal,genuine,single,test
SYMPK,falsely_solved,trivial,single,train
SYS1,falsely_solved,trivial,single,test
TACC3,unmeasurable,unreliable,single,train
TADA2A,genuine_signal,genuine,single,train
TADA2B,genuine_signal,genuine,single,test
TADA3,genuine_signal,genuine,single,train
TAF11,genuine_signal,genuine,single,train
TAF13,genuine_signal,genuine,single,train
TAF1D,falsely_solved,trivial,single,train
TAF2,genuine_signal,genuine,single,train
TAF3,genuine_signal,genuine,single,train
TAF6,unmeasurable,unreliable,single,test
TAF8,genuine_signal,genuine,single,train
TAMM41,unmeasurable,unreliable,single,train
TARDBP,genuine_signal,genuine,single,train
TARS2,unmeasurable,unreliable,single,train
TBCA,unmeasurable,unreliable,single,train
TBCD,unmeasurable,unreliable,single,train
TBP,genuine_signal,genuine,single,train
TBPL1,genuine_signal,genuine,single,test
TCERG1,genuine_signal,genuine,single,test
TEAD3,unmeasurable,unreliable,single,train
TEFM,unmeasurable,unreliable,single,train
TEN1,unmeasurable,unreliable,single,train
TERF2,falsely_solved,trivial,single,train
TEX10,falsely_solved,trivial,single,train
TFAM,unmeasurable,unreliable,single,train
TFB1M,unmeasurable,unreliable,single,test
TFB2M,unmeasurable,unreliable,single,train
TFDP1,genuine_signal,genuine,single,train
TFRC,unmeasurable,unreliable,single,train
TGS1,falsely_solved,trivial,single,train
THAP1,falsely_solved,trivial,single,train
THAP11,unmeasurable,unreliable,single,train
THG1L,genuine_signal,genuine,single,test
THOC3,genuine_signal,genuine,single,test
THOC5,falsely_solved,trivial,single,train
THOC6,unmeasurable,unreliable,single,test
THOC7,falsely_solved,trivial,single,train
THRAP3,unmeasurable,unreliable,single,train
TIMM10,falsely_solved,trivial,single,train
TIMM13,genuine_signal,genuine,single,test
TIMM23B,falsely_solved,trivial,single,train
TIMM44,falsely_solved,trivial,single,test
TIMM8A,unmeasurable,unreliable,single,train
TKT,unmeasurable,unreliable,single,test
TLCD1,unmeasurable,unreliable,single,test
TM7SF2,unmeasurable,unreliable,single,train
TMED10,genuine_signal,genuine,single,test
TMED2,genuine_signal,genuine,single,train
TMEM127,unmeasurable,unreliable,single,train
TMEM161B,genuine_signal,genuine,single,train
TMEM199,unmeasurable,unreliable,single,test
TMEM214,genuine_signal,genuine,single,train
TMEM242,unmeasurable,unreliable,single,train
TMEM258,genuine_signal,genuine,single,train
TMSB10,genuine_signal,genuine,single,train
TMX2,genuine_signal,genuine,single,train
TNPO3,falsely_solved,trivial,single,test
TNRC6A,falsely_solved,trivial,single,test
TOE1,unmeasurable,unreliable,single,train
TOMM20,unmeasurable,unreliable,single,train
TOMM22,genuine_signal,genuine,single,train
TOMM40,genuine_signal,genuine,single,test
TOP3A,unmeasurable,unreliable,single,train
TOR2A,unmeasurable,unreliable,single,test
TOX4,genuine_signal,genuine,single,train
TP53I13,unmeasurable,unreliable,single,train
TP53RK,falsely_solved,trivial,single,train
TPI1,unmeasurable,unreliable,single,test
TPR,genuine_signal,genuine,single,test
TPRKB,genuine_signal,genuine,single,train
TPT1,genuine_signal,genuine,single,train
TRA2B,unmeasurable,unreliable,single,test
TRAPPC1,genuine_signal,genuine,single,test
TRAPPC11,genuine_signal,genuine,single,test
TRAPPC3,genuine_signal,genuine,single,train
TRAPPC5,genuine_signal,genuine,single,test
TRMT10C,unmeasurable,unreliable,single,train
TRMT112,falsely_solved,trivial,single,train
TRMT5,genuine_signal,genuine,single,train
TRMT6,unmeasurable,unreliable,single,test
TRNP1,unmeasurable,unreliable,single,train
TRNT1,genuine_signal,genuine,single,train
TRPM7,unmeasurable,unreliable,single,train
TSEN2,falsely_solved,trivial,single,test
TSEN34,unmeasurable,unreliable,single,train
TSEN54,genuine_signal,genuine,single,train
TSFM,unmeasurable,unreliable,single,test
TSG101,falsely_solved,trivial,single,train
TSR1,falsely_solved,trivial,single,train
TSR2,falsely_solved,trivial,single,train
TTC1,falsely_solved,trivial,single,train
TTC4,genuine_signal,genuine,single,train
TTF2,unmeasurable,unreliable,single,train
TTI1,falsely_solved,trivial,single,train
TTK,falsely_solved,trivial,single,train
TUBA1B,genuine_signal,genuine,single,train
TUBA1C,unmeasurable,unreliable,single,train
TUBB,genuine_signal,genuine,single,train
TUBB2A,unmeasurable,unreliable,single,train
TUBE1,unmeasurable,unreliable,single,train
TUBG1,falsely_solved,trivial,single,train
TUBGCP2,falsely_solved,trivial,single,test
TUBGCP3,falsely_solved,trivial,single,train
TUBGCP4,falsely_solved,trivial,single,train
TUBGCP5,falsely_solved,trivial,single,test
TUFM,unmeasurable,unreliable,single,train
TWF1,unmeasurable,unreliable,single,train
TXN,unmeasurable,unreliable,single,train
TXNL4B,unmeasurable,unreliable,single,test
TYK2,genuine_signal,genuine,single,train
UBA1,unmeasurable,unreliable,single,train
UBA2,genuine_signal,genuine,single,train
UBA3,genuine_signal,genuine,single,train
UBA5,unmeasurable,unreliable,single,train
UBA52,falsely_solved,trivial,single,train
UBE2H,unmeasurable,unreliable,single,train
UBE2I,falsely_solved,trivial,single,train
UBE2L3,genuine_signal,genuine,single,train
UBE2M,genuine_signal,genuine,single,train
UBE2N,unmeasurable,unreliable,single,train
UBE2Z,unmeasurable,unreliable,single,train
UBE3C,unmeasurable,unreliable,single,test
UBL5,falsely_solved,trivial,single,train
UBR4,unmeasurable,unreliable,single,train
UBR5,unmeasurable,unreliable,single,test
UBTF,unmeasurable,unreliable,single,test
UCHL5,unmeasurable,unreliable,single,train
UFL1,unmeasurable,unreliable,single,train
UHRF1,genuine_signal,genuine,single,train
UMPS,unmeasurable,unreliable,single,test
UNC45A,unmeasurable,unreliable,single,train
UPF2,genuine_signal,genuine,single,train
UQCRB,unmeasurable,unreliable,single,test
UQCRC1,unmeasurable,unreliable,single,test
UQCRC2,unmeasurable,unreliable,single,test
UQCRH,unmeasurable,unreliable,single,train
UQCRQ,unmeasurable,unreliable,single,train
URI1,genuine_signal,genuine,single,test
URM1,falsely_solved,trivial,single,train
UROD,unmeasurable,unreliable,single,test
USF2,unmeasurable,unreliable,single,test
USP10,genuine_signal,genuine,single,train
USP14,genuine_signal,genuine,single,test
USP39,unmeasurable,unreliable,single,test
USP5,falsely_solved,trivial,single,train
USP7,genuine_signal,genuine,single,test
USP9X,unmeasurable,unreliable,single,train
UTP18,falsely_solved,trivial,single,train
UTP3,falsely_solved,trivial,single,train
UXS1,genuine_signal,genuine,single,train
UXT,genuine_signal,genuine,single,train
VBP1,unmeasurable,unreliable,single,train
VEZT,unmeasurable,unreliable,single,test
VHL,unmeasurable,unreliable,single,train
VMP1,unmeasurable,unreliable,single,train
VPS13D,falsely_solved,trivial,single,test
VPS18,unmeasurable,unreliable,single,test
VPS25,genuine_signal,genuine,single,train
VPS28,genuine_signal,genuine,single,train
VPS29,unmeasurable,unreliable,single,test
VPS33A,unmeasurable,unreliable,single,train
VPS35,falsely_solved,trivial,single,test
VPS37A,unmeasurable,unreliable,single,train
VPS41,unmeasurable,unreliable,single,train
VPS54,genuine_signal,genuine,single,train
VPS72,genuine_signal,genuine,single,test
WAC,genuine_signal,genuine,single,train
WBP1,unmeasurable,unreliable,single,train
WBP11,falsely_solved,trivial,single,train
WBP1L,unmeasurable,unreliable,single,train
WDFY3,unmeasurable,unreliable,single,train
WDR18,falsely_solved,trivial,single,train
WDR26,falsely_solved,trivial,single,train
WDR4,unmeasurable,unreliable,single,test
WDR44,genuine_signal,genuine,single,train
WDR5,genuine_signal,genuine,single,train
WDR54,unmeasurable,unreliable,single,train
WDR70,genuine_signal,genuine,single,test
WDR74,unmeasurable,unreliable,single,test
WDR77,genuine_signal,genuine,single,train
WDR83OS,unmeasurable,unreliable,single,train
WDTC1,unmeasurable,unreliable,single,train
WEE1,falsely_solved,trivial,single,train
WNK1,unmeasurable,unreliable,single,train
WTAP,genuine_signal,genuine,single,train
XPO5,unmeasurable,unreliable,single,train
XRCC1,unmeasurable,unreliable,single,train
XRCC2,unmeasurable,unreliable,single,train
XRCC5,genuine_signal,genuine,single,train
XRCC6,falsely_solved,trivial,single,train
XRN1,unmeasurable,unreliable,single,train
YARS2,unmeasurable,unreliable,single,train
YBX3,genuine_signal,genuine,single,train
YEATS2,genuine_signal,genuine,single,test
YEATS4,genuine_signal,genuine,single,train
YKT6,falsely_solved,trivial,single,train
YPEL5,unmeasurable,unreliable,single,train
YRDC,unmeasurable,unreliable,single,train
YTHDC1,genuine_signal,genuine,single,train
YY1,genuine_signal,genuine,single,train
ZBTB17,genuine_signal,genuine,single,train
ZBTB44,genuine_signal,genuine,single,train
ZC3H13,genuine_signal,genuine,single,train
ZC3H18,genuine_signal,genuine,single,train
ZC3H4,genuine_signal,genuine,single,train
ZCRB1,genuine_signal,genuine,single,train
ZDHHC7,falsely_solved,trivial,single,train
ZFC3H1,unmeasurable,unreliable,single,train
ZFR,genuine_signal,genuine,single,train
ZMAT2,falsely_solved,trivial,single,train
ZMAT5,falsely_solved,trivial,single,train
ZMYM4,unmeasurable,unreliable,single,train
ZNF207,falsely_solved,trivial,single,train
ZNF236,falsely_solved,trivial,single,train
