perturbation,triage_2d,quality_label,pert_type,split
NBAS,genuine_signal,genuine,single,train
NBEAL1,unmeasurable,unreliable,single,train
NCAPD2,falsely_solved,trivial,single,test
NCAPH2,falsely_solved,trivial,single,train
NCKAP1,genuine_signal,genuine,single,train
NCL,unmeasurable,unreliable,single,train
NCOA4,unmeasurable,unreliable,single,train
NDC1,falsely_solved,trivial,single,train
NDC80,falsely_solved,trivial,single,train
NDUFA11,unmeasurable,unreliable,single,train
NDUFA3,genuine_signal,genuine,single,train
NDUFA4,unmeasurable,unreliable,single,train
NDUFA6,unmeasurable,unreliable,single,test
NDUFAB1,falsely_solved,trivial,single,train
NDUFAF3,unmeasurable,unreliable,single,train
NDUFB10,genuine_signal,genuine,single,train
NDUFB3,unmeasurable,unreliable,single,train
NDUFB4,unmeasurable,unreliable,single,train
NDUFB6,unmeasurable,unreliable,single,train
NDUFB7,unmeasurable,unreliable,single,train
NDUFB8,unmeasurable,unreliable,single,train
NDUFS3,unmeasurable,unreliable,single,test
NDUFS5,unmeasurable,unreliable,single,train
NDUFV2,unmeasurable,unreliable,single,train
NEDD1,unmeasurable,unreliable,single,train
NEDD8,genuine_signal,genuine,single,train
NELFA,falsely_solved,trivial,single,test
NELFB,falsely_solved,trivial,single,train
NELFCD,genuine_signal,genuine,single,train
NELFE,falsely_solved,trivial,single,train
NEMF,unmeasurable,unreliable,single,train
NF1,unmeasurable,unreliable,single,train
NFATC2IP,unmeasurable,unreliable,single,train
NFRKB,genuine_signal,genuine,single,train
NFS1,falsely_solved,trivial,single,train
NFYB,falsely_solved,trivial,single,test
NFYC,falsely_solved,trivial,single,train
NHLRC2,unmeasurable,unreliable,single,train
NIFK,falsely_solved,trivial,single,train
NISCH,unmeasurable,unreliable,single,train
NKAP,falsely_solved,trivial,single,train
NMT1,unmeasurable,unreliable,single,train
NOL7,falsely_solved,trivial,single,train
NOM1,falsely_solved,trivial,single,test
NOP56,unmeasurable,unreliable,single,train
NPEPPS,unmeasurable,unreliable,single,test
NPLOC4,falsely_solved,trivial,single,train
NPM3,unmeasurable,unreliable,single,train
NRBP1,unmeasurable,unreliable,single,train
NSF,genuine_signal,genuine,single,train
NSL1,falsely_solved,trivial,single,test
NSMCE1,unmeasurable,unreliable,single,train
NSMCE2,falsely_solved,trivial,single,test
NSUN4,unmeasurable,unreliable,single,test
NUB1,genuine_signal,genuine,single,train
NUBP2,falsely_solved,trivial,single,train
NUDC,falsely_solved,trivial,single,train
NUDCD3,falsely_solved,trivial,single,test
NUDT15,unmeasurable,unreliable,single,test
NUF2,falsely_solved,trivial,single,train
NUP107,falsely_solved,trivial,single,train
NUP133,falsely_solved,trivial,single,train
NUP153,falsely_solved,trivial,single,test
NUP160,falsely_solved,trivial,single,train
NUP205,falsely_solved,trivial,single,test
NUP214,falsely_solved,trivial,single,train
NUP35,unmeasurable,unreliable,single,test
NUP43,falsely_solved,trivial,single,train
NUP54,falsely_solved,trivial,single,test
NUP62,falsely_solved,trivial,single,train
NUP85,falsely_solved,trivial,single,test
NUP88,falsely_solved,trivial,single,test
NUP98,falsely_solved,trivial,single,train
NUS1,unmeasurable,unreliable,single,train
NUTF2,falsely_solved,trivial,single,train
NXF1,unmeasurable,unreliable,single,train
OGFOD1,genuine_signal,genuine,single,train
OIP5,unmeasurable,unreliable,single,train
OPA1,unmeasurable,unreliable,single,test
ORC1,falsely_solved,trivial,single,test
ORC3,unmeasurable,unreliable,single,test
ORC4,unmeasurable,unreliable,single,train
ORC5,genuine_signal,genuine,single,test
OSGEP,genuine_signal,genuine,single,test
PABPC1,genuine_signal,genuine,single,test
PABPC4,genuine_signal,genuine,single,train
PAF1,falsely_solved,trivial,single,train
PAM16,falsely_solved,trivial,single,train
PARN,falsely_solved,trivial,single,train
PAXBP1,falsely_solved,trivial,single,train
PCBP1,genuine_signal,genuine,single,train
PCBP2,unmeasurable,unreliable,single,train
PCID2,unmeasurable,unreliable,single,test
PCNA,falsely_solved,trivial,single,train
PDCD11,falsely_solved,trivial,single,train
PDCD5,genuine_signal,genuine,single,train
PDCD6,unmeasurable,unreliable,single,train
PDCD6IP,unmeasurable,unreliable,single,train
PELO,unmeasurable,unreliable,single,test
PELP1,falsely_solved,trivial,single,train
PET117,genuine_signal,genuine,single,train
PEX19,falsely_solved,trivial,single,train
PFDN1,unmeasurable,unreliable,single,train
PFDN4,unmeasurable,unreliable,single,train
PFN1,genuine_signal,genuine,single,train
PGAM1,unmeasurable,unreliable,single,train
PGAM5,genuine_signal,genuine,single,train
PGD,unmeasurable,unreliable,single,train
PGK1,genuine_signal,genuine,single,test
PGS1,unmeasurable,unreliable,single,train
PHAX,falsely_solved,trivial,single,train
PHB2,genuine_signal,genuine,single,train
PHF10,unmeasurable,unreliable,single,train
PHF12,genuine_signal,genuine,single,train
PI4KA,genuine_signal,genuine,single,train
PIAS1,unmeasurable,unreliable,single,test
PIAS4,falsely_solved,trivial,single,train
PIK3C3,unmeasurable,unreliable,single,train
PIK3R4,falsely_solved,trivial,single,test
PITRM1,genuine_signal,genuine,single,train
PKM,unmeasurable,unreliable,single,train
PKMYT1,unmeasurable,unreliable,single,train
PLEKHN1,unmeasurable,unreliable,single,train
PLK4,falsely_solved,trivial,single,test
PLRG1,falsely_solved,trivial,single,train
PMF1,falsely_solved,trivial,single,test
PMPCA,falsely_solved,trivial,single,train
PMPCB,falsely_solved,trivial,single,train
PNISR,unmeasurable,unreliable,single,train
PNKP,unmeasurable,unreliable,single,train
PNN,falsely_solved,trivial,single,train
PNPT1,unmeasurable,unreliable,single,train
POGZ,unmeasurable,unreliable,single,train
POLA1,falsely_solved,trivial,single,train
POLD1,falsely_solved,trivial,single,train
POLD2,falsely_solved,trivial,single,train
POLG,unmeasurable,unreliable,single,test
POLR1C,unmeasurable,unreliable,single,train
POLR1E,falsely_solved,trivial,single,train
POLR2D,unmeasurable,unreliable,single,train
POLR2E,falsely_solved,trivial,single,test
POLR2F,falsely_solved,trivial,single,train
POLR2I,falsely_solved,trivial,single,train
POLR2M,genuine_signal,genuine,single,train
POLR3H,falsely_solved,trivial,single,train
POLRMT,unmeasurable,unreliable,single,train
POP7,falsely_solved,trivial,single,test
PPA1,falsely_solved,trivial,single,test
PPA2,unmeasurable,unreliable,single,test
PPIA,unmeasurable,unreliable,single,test
PPIL1,unmeasurable,unreliable,single,test
PPIL4,genuine_signal,genuine,single,train
PPME1,unmeasurable,unreliable,single,train
PPP1CA,unmeasurable,unreliable,single,train
PPP1R12A,unmeasurable,unreliable,single,test
PPP1R15B,falsely_solved,trivial,single,test
PPP1R2,genuine_signal,genuine,single,train
PPP1R37,falsely_solved,trivial,single,train
PPP1R7,unmeasurable,unreliable,single,train
PPP1R8,genuine_signal,genuine,single,train
PPP2CA,falsely_solved,trivial,single,train
PPP2CB,genuine_signal,genuine,single,train
PPP2R1A,falsely_solved,trivial,single,test
PPP2R3C,unmeasurable,unreliable,single,test
PPP4R2,falsely_solved,trivial,single,train
PPP6C,genuine_signal,genuine,single,train
PPRC1,genuine_signal,genuine,single,test
PRC1,unmeasurable,unreliable,single,test
PRDM4,unmeasurable,unreliable,single,train
PRKCA,genuine_signal,genuine,single,train
PRKRA,unmeasurable,unreliable,single,train
PRKRIP1,unmeasurable,unreliable,single,train
PRMT5,unmeasurable,unreliable,single,test
PRPF18,genuine_signal,genuine,single,train
PRPF19,falsely_solved,trivial,single,test
PRPF3,falsely_solved,trivial,single,train
PRPF31,falsely_solved,trivial,single,train
PRPF39,unmeasurable,unreliable,single,train
PRPF4,falsely_solved,trivial,single,train
PRPF6,genuine_signal,genuine,single,train
PRPF8,falsely_solved,trivial,single,train
PRRC2A,unmeasurable,unreliable,single,test
PSAT1,unmeasurable,unreliable,single,train
PSMA4,genuine_signal,genuine,single,train
PSMB2,genuine_signal,genuine,single,train
PSMB4,unmeasurable,unreliable,single,train
PSMB5,genuine_signal,genuine,single,train
PSMB6,falsely_solved,trivial,single,train
PSMC1,genuine_signal,genuine,single,test
PSMC5,genuine_signal,genuine,single,train
PSMD14,genuine_signal,genuine,single,test
PSMD8,genuine_signal,genuine,single,test
PSMD9,unmeasurable,unreliable,single,train
PSME1,genuine_signal,genuine,single,train
PSME2,unmeasurable,unreliable,single,train
PSMG2,falsely_solved,trivial,single,train
PSMG3,genuine_signal,genuine,single,train
PSTK,unmeasurable,unreliable,single,train
PTEN,genuine_signal,genuine,single,test
PTK2,unmeasurable,unreliable,single,train
PTMA,genuine_signal,genuine,single,train
PTPMT1,unmeasurable,unreliable,single,test
PTPN1,unmeasurable,unreliable,single,test
PTPN11,unmeasurable,unreliable,single,train
PUF60,falsely_solved,trivial,single,train
PUM1,unmeasurable,unreliable,single,train
PXN,genuine_signal,genuine,single,train
PYROXD1,falsely_solved,trivial,single,train
QRSL1,unmeasurable,unreliable,single,train
RAB4A,genuine_signal,genuine,single,train
RAB4B,unmeasurable,unreliable,single,train
RAB6A,unmeasurable,unreliable,single,test
RABGGTA,falsely_solved,trivial,single,train
RABGGTB,falsely_solved,trivial,single,train
RAC3,genuine_signal,genuine,single,test
RAD17,unmeasurable,unreliable,single,train
RAD51D,unmeasurable,unreliable,single,train
RAN,falsely_solved,trivial,single,train
RANGAP1,falsely_solved,trivial,single,train
RARS2,unmeasurable,unreliable,single,train
RBBP4,unmeasurable,unreliable,single,train
RBBP5,genuine_signal,genuine,single,train
RBM10,falsely_solved,trivial,single,train
RBM12,unmeasurable,unreliable,single,train
RBM33,unmeasurable,unreliable,single,test
RBM39,falsely_solved,trivial,single,train
RBM4,unmeasurable,unreliable,single,train
RBMX2,falsely_solved,trivial,single,test
RBMXL1,unmeasurable,unreliable,single,train
RBX1,falsely_solved,trivial,single,train
RCC1,falsely_solved,trivial,single,train
RCCD1,falsely_solved,trivial,single,train
RCOR1,unmeasurable,unreliable,single,train
REV3L,unmeasurable,unreliable,single,train
REXO2,unmeasurable,unreliable,single,train
RFC1,falsely_solved,trivial,single,train
RFC2,falsely_solved,trivial,single,train
RFC3,falsely_solved,trivial,single,train
RFT1,unmeasurable,unreliable,single,train
RGP1,unmeasurable,unreliable,single,test
RHOQ,unmeasurable,unreliable,single,train
RINT1,genuine_signal,genuine,single,test
RMI1,unmeasurable,unreliable,single,train
RNASEH2C,genuine_signal,genuine,single,train
RNF103,unmeasurable,unreliable,single,test
RNF113A,genuine_signal,genuine,single,test
RNF14,unmeasurable,unreliable,single,test
RNF168,unmeasurable,unreliable,single,test
RNF20,genuine_signal,genuine,single,train
RNF4,unmeasurable,unreliable,single,train
RNF40,genuine_signal,genuine,single,test
RNF8,unmeasurable,unreliable,single,train
RNMT,genuine_signal,genuine,single,train
RNPC3,falsely_solved,trivial,single,train
RPA1,falsely_solved,trivial,single,train
RPA2,falsely_solved,trivial,single,train
RPA3,falsely_solved,trivial,single,train
RPE,unmeasurable,unreliable,single,train
RPL10,falsely_solved,trivial,single,train
RPL10A,falsely_solved,trivial,single,train
RPL11,genuine_signal,genuine,single,train
RPL12,falsely_solved,trivial,single,train
RPL13,falsely_solved,trivial,single,train
RPL13A,falsely_solved,trivial,single,train
RPL17,falsely_solved,trivial,single,test
RPL18,falsely_solved,trivial,single,train
RPL23,falsely_solved,trivial,single,train
RPL23A,falsely_solved,trivial,single,train
RPL24,falsely_solved,trivial,single,test
RPL26L1,unmeasurable,unreliable,single,train
RPL32,falsely_solved,trivial,single,train
RPL35,falsely_solved,trivial,single,train
RPL35A,falsely_solved,trivial,single,test
RPL36,falsely_solved,trivial,single,train
RPL36A,falsely_solved,trivial,single,test
RPL36AL,unmeasurable,unreliable,single,train
RPL37A,falsely_solved,trivial,single,test
RPL4,falsely_solved,trivial,single,test
RPL41,genuine_signal,genuine,single,test
RPL5,genuine_signal,genuine,single,train
RPL6,falsely_solved,trivial,single,train
RPL7,falsely_solved,trivial,single,train
RPL7L1,unmeasurable,unreliable,single,train
RPL8,falsely_solved,trivial,single,train
RPL9,falsely_solved,trivial,single,train
RPLP0,falsely_solved,trivial,single,train
RPLP2,genuine_signal,genuine,single,train
RPN1,genuine_signal,genuine,single,train
RPN2,genuine_signal,genuine,single,train
RPP21,falsely_solved,trivial,single,test
RPRD1B,unmeasurable,unreliable,single,train
RPS13,falsely_solved,trivial,single,train
RPS14,falsely_solved,trivial,single,test
RPS15,genuine_signal,genuine,single,train
RPS19,falsely_solved,trivial,single,train
RPS2,falsely_solved,trivial,single,train
RPS27,genuine_signal,genuine,single,train
RPS27A,falsely_solved,trivial,single,train
RPS29,falsely_solved,trivial,single,train
RPS3,falsely_solved,trivial,single,train
RPS6,falsely_solved,trivial,single,train
RPUSD3,unmeasurable,unreliable,single,train
RPUSD4,unmeasurable,unreliable,single,test
RRM1,falsely_solved,trivial,single,train
RRM2,falsely_solved,trivial,single,train
RRS1,falsely_solved,trivial,single,train
RSL1D1,falsely_solved,trivial,single,test
RSRC2,unmeasurable,unreliable,single,test
RTCB,genuine_signal,genuine,single,train
RTF1,falsely_solved,trivial,single,train
RTTN,falsely_solved,trivial,single,test
RUVBL1,falsely_solved,trivial,single,train
RUVBL2,falsely_solved,trivial,single,test
SACM1L,falsely_solved,trivial,single,train
SAE1,genuine_signal,genuine,single,train
SAMD4B,unmeasurable,unreliable,single,train
SARNP,unmeasurable,unreliable,single,train
SARS2,unmeasurable,unreliable,single,train
SART1,genuine_signal,genuine,single,train
SART3,falsely_solved,trivial,single,train
SASS6,falsely_solved,trivial,single,train
SBDS,unmeasurable,unreliable,single,test
SBNO1,genuine_signal,genuine,single,test
SCAF1,genuine_signal,genuine,single,train
SCAP,unmeasurable,unreliable,single,test
SCD,unmeasurable,unreliable,single,train
SCFD1,falsely_solved,trivial,single,train
SCNM1,unmeasurable,unreliable,single,train
SDC1,falsely_solved,trivial,single,train
SDE2,unmeasurable,unreliable,single,train
SDHA,unmeasurable,unreliable,single,train
SDHAF2,unmeasurable,unreliable,single,train
SDHD,unmeasurable,unreliable,single,train
SEC16A,genuine_signal,genuine,single,train
SEC61A1,unmeasurable,unreliable,single,train
SEC61B,falsely_solved,trivial,single,train
SEC63,unmeasurable,unreliable,single,train
SEH1L,falsely_solved,trivial,single,train
SEPHS2,unmeasurable,unreliable,single,train
SERBP1,unmeasurable,unreliable,single,train
SETD1A,falsely_solved,trivial,single,test
SETD2,unmeasurable,unreliable,single,train
SETD5,unmeasurable,unreliable,single,test
SETDB1,unmeasurable,unreliable,single,train
SETX,unmeasurable,unreliable,single,train
SF3A1,unmeasurable,unreliable,single,test
SF3A2,falsely_solved,trivial,single,train
SF3B3,falsely_solved,trivial,single,test
SF3B4,falsely_solved,trivial,single,train
SF3B5,falsely_solved,trivial,single,train
SFPQ,falsely_solved,trivial,single,test
SGPP1,unmeasurable,unreliable,single,test
SHC1,unmeasurable,unreliable,single,train
SHOC2,genuine_signal,genuine,single,train
SHQ1,falsely_solved,trivial,single,train
SIN3A,genuine_signal,genuine,single,train
SIRT7,falsely_solved,trivial,single,train
SKA1,falsely_solved,trivial,single,test
SKA3,falsely_solved,trivial,single,train
SLC1A5,unmeasurable,unreliable,single,train
SLC25A10,unmeasurable,unreliable,single,test
SLC25A26,unmeasurable,unreliable,single,test
SLC2A8,genuine_signal,genuine,single,test
SLC35G2,unmeasurable,unreliable,single,train
SLC39A10,unmeasurable,unreliable,single,train
SLC39A9,unmeasurable,unreliable,single,test
SLC7A5,unmeasurable,unreliable,single,train
SLC7A6OS,genuine_signal,genuine,single,train
SLU7,falsely_solved,trivial,single,train
SMAGP,unmeasurable,unreliable,single,train
SMARCB1,unmeasurable,unreliable,single,train
SMARCC1,unmeasurable,unreliable,single,train
SMARCE1,genuine_signal,genuine,single,train
SMC1A,falsely_solved,trivial,single,test
SMC2,falsely_solved,trivial,single,train
SMC4,falsely_solved,trivial,single,train
SMC5,falsely_solved,trivial,single,train
SMG5,genuine_signal,genuine,single,train
SMG6,unmeasurable,unreliable,single,train
SMG7,genuine_signal,genuine,single,test
SMG8,unmeasurable,unreliable,single,train
SMG9,unmeasurable,unreliable,single,train
SMNDC1,genuine_signal,genuine,single,train
SMU1,falsely_solved,trivial,single,test
SNAPC3,falsely_solved,trivial,single,train
SNAPC4,genuine_signal,genuine,single,train
SNF8,unmeasurable,unreliable,single,train
SNRNP200,falsely_solved,trivial,single,train
SNRNP27,falsely_solved,trivial,single,test
SNRNP35,falsely_solved,trivial,single,test
SNRNP40,genuine_signal,genuine,single,train
SNRNP48,falsely_solved,trivial,single,train
SNRNP70,falsely_solved,trivial,single,train
SNRPB,falsely_solved,trivial,single,train
SNRPC,falsely_solved,trivial,single,train
SNRPD1,falsely_solved,trivial,single,train
SNRPF,falsely_solved,trivial,single,test
SNRPG,falsely_solved,trivial,single,train
SNTB2,unmeasurable,unreliable,single,train
SNUPN,unmeasurable,unreliable,single,train
SNW1,unmeasurable,unreliable,single,train
SNX15,unmeasurable,unreliable,single,train
SON,genuine_signal,genuine,single,train
SP1,unmeasurable,unreliable,single,train
SP2,unmeasurable,unreliable,single,train
SPATA5,falsely_solved,trivial,single,test
SPATA5L1,falsely_solved,trivial,single,train
SPC24,falsely_solved,trivial,single,test
SPC25,falsely_solved,trivial,single,train
SPCS2,genuine_signal,genuine,single,train
SPCS3,genuine_signal,genuine,single,train
SPEN,unmeasurable,unreliable,single,train
SPG7,unmeasurable,unreliable,single,test
SPRTN,unmeasurable,unreliable,single,train
SPTSSA,unmeasurable,unreliable,single,train
SRA1,falsely_solved,trivial,single,train
SRBD1,falsely_solved,trivial,single,train
SRCAP,unmeasurable,unreliable,single,train
SRF,genuine_signal,genuine,single,train
SRP14,genuine_signal,genuine,single,train
SRP68,falsely_solved,trivial,single,train
SRP72,falsely_solved,trivial,single,train
SRP9,genuine_signal,genuine,single,train
SRPRB,genuine_signal,genuine,single,test
SRRM1,genuine_signal,genuine,single,train
SRRM2,genuine_signal,genuine,single,test
SRRT,genuine_signal,genuine,single,train
SRSF10,unmeasurable,unreliable,single,train
SRSF11,unmeasurable,unreliable,single,train
SRSF6,unmeasurable,unreliable,single,train
SRSF7,falsely_solved,trivial,single,train
SS18L2,unmeasurable,unreliable,single,train
SSBP1,unmeasurable,unreliable,single,train
SSBP3,unmeasurable,unreliable,single,train
SSU72,falsely_solved,trivial,single,train
STAG2,unmeasurable,unreliable,single,train
STARD7,unmeasurable,unreliable,single,train
STIL,falsely_solved,trivial,single,train
STRAP,genuine_signal,genuine,single,train
STRIP1,unmeasurable,unreliable,single,test
STX5,genuine_signal,genuine,single,train
STXBP4,unmeasurable,unreliable,single,test
SUDS3,genuine_signal,genuine,single,train
SUPT20H,genuine_signal,genuine,single,test
SUPV3L1,unmeasurable,unreliable,single,train
SYF2,genuine_signal,genuine,single,train
SYMPK,falsely_solved,trivial,single,train
SYS1,falsely_solved,trivial,single,train
TACC3,unmeasurable,unreliable,single,train
TADA2A,genuine_signal,genuine,single,train
TADA2B,genuine_signal,genuine,single,train
TADA3,genuine_signal,genuine,single,train
TAF11,genuine_signal,genuine,single,test
TAF13,genuine_signal,genuine,single,train
TAF1D,falsely_solved,trivial,single,train
TAF2,genuine_signal,genuine,single,train
TAF3,genuine_signal,genuine,single,test
TAF6,unmeasurable,unreliable,single,test
TAF8,genuine_signal,genuine,single,train
TAMM41,unmeasurable,unreliable,single,train
TARDBP,genuine_signal,genuine,single,train
TARS2,unmeasurable,unreliable,single,train
TBCA,unmeasurable,unreliable,single,test
TBCD,unmeasurable,unreliable,single,train
TBP,genuine_signal,genuine,single,train
TBPL1,genuine_signal,genuine,single,train
TCERG1,genuine_signal,genuine,single,test
TEAD3,unmeasurable,unreliable,single,train
TEFM,unmeasurable,unreliable,single,train
TEN1,unmeasurable,unreliable,single,train
TERF2,falsely_solved,trivial,single,train
TEX10,falsely_solved,trivial,single,train
TFAM,unmeasurable,unreliable,single,test
TFB1M,unmeasurable,unreliable,single,train
TFB2M,unmeasurable,unreliable,single,train
TFDP1,genuine_signal,genuine,single,train
TFRC,unmeasurable,unreliable,single,train
TGS1,falsely_solved,trivial,single,test
THAP1,falsely_solved,trivial,single,train
THAP11,unmeasurable,unreliable,single,train
THG1L,genuine_signal,genuine,single,test
THOC3,genuine_signal,genuine,single,train
THOC5,falsely_solved,trivial,single,train
THOC6,unmeasurable,unreliable,single,train
THOC7,falsely_solved,trivial,single,test
THRAP3,unmeasurable,unreliable,single,train
TIMM10,falsely_solved,trivial,single,train
TIMM13,genuine_signal,genuine,single,train
TIMM23B,falsely_solved,trivial,single,train
TIMM44,falsely_solved,trivial,single,train
TIMM8A,unmeasurable,unreliable,single,train
TKT,unmeasurable,unreliable,single,train
TLCD1,unmeasurable,unreliable,single,test
TM7SF2,unmeasurable,unreliable,single,train
TMED10,genuine_signal,genuine,single,train
TMED2,genuine_signal,genuine,single,train
TMEM127,unmeasurable,unreliable,single,test
TMEM161B,genuine_signal,genuine,single,train
TMEM199,unmeasurable,unreliable,single,test
TMEM214,genuine_signal,genuine,single,train
TMEM242,unmeasurable,unreliable,single,train
TMEM258,genuine_signal,genuine,single,test
TMSB10,genuine_signal,genuine,single,train
TMX2,genuine_signal,genuine,single,train
TNPO3,falsely_solved,trivial,single,test
TNRC6A,falsely_solved,trivial,single,test
TOE1,unmeasurable,unreliable,single,train
TOMM20,unmeasurable,unreliable,single,train
TOMM22,genuine_signal,genuine,single,test
TOMM40,genuine_signal,genuine,single,train
TOP3A,unmeasurable,unreliable,single,test
TOR2A,unmeasurable,unreliable,single,train
TOX4,genuine_signal,genuine,single,train
TP53I13,unmeasurable,unreliable,single,train
TP53RK,falsely_solved,trivial,single,test
TPI1,unmeasurable,unreliable,single,train
TPR,genuine_signal,genuine,single,train
TPRKB,genuine_signal,genuine,single,train
TPT1,genuine_signal,genuine,single,test
TRA2B,unmeasurable,unreliable,single,train
TRAPPC1,genuine_signal,genuine,single,test
TRAPPC11,genuine_signal,genuine,single,train
TRAPPC3,genuine_signal,genuine,single,train
TRAPPC5,genuine_signal,genuine,single,test
TRMT10C,unmeasurable,unreliable,single,train
TRMT112,falsely_solved,trivial,single,train
TRMT5,genuine_signal,genuine,single,test
TRMT6,unmeasurable,unreliable,single,train
TRNP1,unmeasurable,unreliable,single,test
TRNT1,genuine_signal,genuine,single,train
TRPM7,unmeasurable,unreliable,single,train
TSEN2,falsely_solved,trivial,single,train
TSEN34,unmeasurable,unreliable,single,test
TSEN54,genuine_signal,genuine,single,train
TSFM,unmeasurable,unreliable,single,train
TSG101,falsely_solved,trivial,single,train
TSR1,falsely_solved,trivial,single,train
TSR2,falsely_solved,trivial,single,train
TTC1,falsely_solved,trivial,single,test
TTC4,genuine_signal,genuine,single,train
TTF2,unmeasurable,unreliable,single,train
TTI1,falsely_solved,trivial,single,train
TTK,falsely_solved,trivial,single,train
TUBA1B,genuine_signal,genuine,single,train
TUBA1C,unmeasurable,unreliable,single,test
TUBB,genuine_signal,genuine,single,train
TUBB2A,unmeasurable,unreliable,single,train
TUBE1,unmeasurable,unreliable,single,train
TUBG1,falsely_solved,trivial,single,train
TUBGCP2,falsely_solved,trivial,single,train
TUBGCP3,falsely_solved,trivial,single,test
TUBGCP4,falsely_solved,trivial,single,test
TUBGCP5,falsely_solved,trivial,single,test
TUFM,unmeasurable,unreliable,single,train
TWF1,unmeasurable,unreliable,single,test
TXN,unmeasurable,unreliable,single,train
TXNL4B,unmeasurable,unreliable,single,test
TYK2,genuine_signal,genuine,single,train
UBA1,unmeasurable,unreliable,single,train
UBA2,genuine_signal,genuine,single,train
UBA3,genuine_signal,genuine,single,test
UBA5,unmeasurable,unreliable,single,train
UBA52,falsely_solved,trivial,single,train
UBE2H,unmeasurable,unreliable,single,train
UBE2I,falsely_solved,trivial,single,train
UBE2L3,genuine_signal,genuine,single,test
UBE2M,genuine_signal,genuine,single,train
UBE2N,unmeasurable,unreliable,single,train
UBE2Z,unmeasurable,unreliable,single,train
UBE3C,unmeasurable,unreliable,single,train
UBL5,falsely_solved,trivial,single,train
UBR4,unmeasurable,unreliable,single,train
UBR5,unmeasurable,unreliable,single,train
UBTF,unmeasurable,unreliable,single,train
UCHL5,unmeasurable,unreliable,single,test
UFL1,unmeasurable,unreliable,single,train
UHRF1,genuine_signal,genuine,single,test
UMPS,unmeasurable,unreliable,single,test
UNC45A,unmeasurable,unreliable,single,train
UPF2,genuine_signal,genuine,single,train
UQCRB,unmeasurable,unreliable,single,test
UQCRC1,unmeasurable,unreliable,single,train
UQCRC2,unmeasurable,unreliable,single,train
UQCRH,unmeasurable,unreliable,single,train
UQCRQ,unmeasurable,unreliable,single,train
URI1,genuine_signal,genuine,single,test
URM1,falsely_solved,trivial,single,train
UROD,unmeasurable,unreliable,single,test
USF2,unmeasurable,unreliable,single,train
USP10,genuine_signal,genuine,single,train
USP14,genuine_signal,genuine,single,train
USP39,unmeasurable,unreliable,single,test
USP5,falsely_solved,trivial,single,train
USP7,genuine_signal,genuine,single,train
USP9X,unmeasurable,unreliable,single,test
UTP18,falsely_solved,trivial,single,test
UTP3,falsely_solved,trivial,single,train
UXS1,genuine_signal,genuine,single,test
UXT,genuine_signal,genuine,single,test
VBP1,unmeasurable,unreliable,single,test
VEZT,unmeasurable,unreliable,single,train
VHL,unmeasurable,unreliable,single,train
VMP1,unmeasurable,unreliable,single,train
VPS13D,falsely_solved,trivial,single,train
VPS18,unmeasurable,unreliable,single,test
VPS25,genuine_signal,genuine,single,test
VPS28,genuine_signal,genuine,single,test
VPS29,unmeasurable,unreliable,single,train
VPS33A,unmeasurable,unreliable,single,train
VPS35,falsely_solved,trivial,single,train
VPS37A,unmeasurable,unreliable,single,test
VPS41,unmeasurable,unreliable,single,train
VPS54,genuine_signal,genuine,single,test
VPS72,genuine_signal,genuine,single,train
WAC,genuine_signal,genuine,single,train
WBP1,unmeasurable,unreliable,single,test
WBP11,falsely_solved,trivial,single,train
WBP1L,unmeasurable,unreliable,single,train
WDFY3,unmeasurable,unreliable,single,train
WDR18,falsely_solved,trivial,single,train
WDR26,falsely_solved,trivial,single,train
WDR4,unmeasurable,unreliable,single,test
WDR44,genuine_signal,genuine,single,train
WDR5,genuine_signal,genuine,single,train
WDR54,unmeasurable,unreliable,single,train
WDR70,genuine_signal,genuine,single,train
WDR74,unmeasurable,unreliable,single,test
WDR77,genuine_signal,genuine,single,train
WDR83OS,unmeasurable,unreliable,single,train
WDTC1,unmeasurable,unreliable,single,train
WEE1,falsely_solved,trivial,single,train
WNK1,unmeasurable,unreliable,single,test
WTAP,genuine_signal,genuine,single,train
XPO5,unmeasurable,unreliable,single,train
XRCC1,unmeasurable,unreliable,single,train
XRCC2,unmeasurable,unreliable,single,test
XRCC5,genuine_signal,genuine,single,train
XRCC6,falsely_solved,trivial,single,train
XRN1,unmeasurable,unreliable,single,train
YARS2,unmeasurable,unreliable,single,train
YBX3,genuine_signal,genuine,single,test
YEATS2,genuine_signal,genuine,single,test
YEATS4,genuine_signal,genuine,single,train
YKT6,falsely_solved,trivial,single,train
YPEL5,unmeasurable,unreliable,single,train
YRDC,unmeasurable,unreliable,single,train
YTHDC1,genuine_signal,genuine,single,train
YY1,genuine_signal,genuine,single,test
ZBTB17,genuine_signal,genuine,single,train
ZBTB44,genuine_signal,genuine,single,test
ZC3H13,genuine_signal,genuine,single,train
ZC3H18,genuine_signal,genuine,single,train
ZC3H4,genuine_signal,genuine,single,train
ZCRB1,genuine_signal,genuine,single,test
ZDHHC7,falsely_solved,trivial,single,train
ZFC3H1,unmeasurable,unreliable,single,train
ZFR,genuine_signal,genuine,single,train
ZMAT2,falsely_solved,trivial,single,train
ZMAT5,falsely_solved,trivial,single,train
ZMYM4,unmeasurable,unreliable,single,train
ZNF207,falsely_solved,trivial,single,train
ZNF236,falsely_solved,trivial,single,test
