perturbation,triage_2d,quality_label,pert_type,split
MED22,falsely_solved,trivial,single,test
MED26,unmeasurable,unreliable,single,train
MED28,genuine_signal,genuine,single,train
MED29,genuine_signal,genuine,single,train
MED30,falsely_solved,trivial,single,train
MED4,genuine_signal,genuine,single,train
MED6,falsely_solved,trivial,single,train
MED7,falsely_solved,trivial,single,test
MED8,genuine_signal,genuine,single,train
MEPCE,unmeasurable,unreliable,single,train
METAP1,unmeasurable,unreliable,single,test
METAP2,genuine_signal,genuine,single,test
METTL1,unmeasurable,unreliable,single,train
METTL14,unmeasurable,unreliable,single,test
METTL17,unmeasurable,unreliable,single,train
METTL23,unmeasurable,unreliable,single,test
METTL3,unmeasurable,unreliable,single,train
MEX3A,unmeasurable,unreliable,single,train
MFAP1,genuine_signal,genuine,single,train
MFN2,unmeasurable,unreliable,single,train
MIOS,unmeasurable,unreliable,single,train
MIPEP,unmeasurable,unreliable,single,test
MIS12,unmeasurable,unreliable,single,test
MIS18A,unmeasurable,unreliable,single,train
MIS18BP1,unmeasurable,unreliable,single,train
MKRN1,unmeasurable,unreliable,single,train
MLST8,unmeasurable,unreliable,single,train
MMGT1,unmeasurable,unreliable,single,train
MMS19,unmeasurable,unreliable,single,test
MNAT1,unmeasurable,unreliable,single,train
MOB4,unmeasurable,unreliable,single,train
MOCS3,unmeasurable,unreliable,single,train
MRGBP,unmeasurable,unreliable,single,test
MRPL1,unmeasurable,unreliable,single,train
MRPL10,unmeasurable,unreliable,single,test
MRPL13,unmeasurable,unreliable,single,train
MRPL14,unmeasurable,unreliable,single,train
MRPL16,unmeasurable,unreliable,single,test
MRPL17,unmeasurable,unreliable,single,train
MRPL18,unmeasurable,unreliable,single,test
MRPL19,unmeasurable,unreliable,single,train
MRPL2,unmeasurable,unreliable,single,train
MRPL20,unmeasurable,unreliable,single,test
MRPL22,unmeasurable,unreliable,single,train
MRPL24,unmeasurable,unreliable,single,train
MRPL27,unmeasurable,unreliable,single,train
MRPL28,unmeasurable,unreliable,single,train
MRPL3,unmeasurable,unreliable,single,test
MRPL32,unmeasurable,unreliable,single,train
MRPL33,unmeasurable,unreliable,single,train
MRPL35,unmeasurable,unreliable,single,train
MRPL36,unmeasurable,unreliable,single,train
MRPL37,unmeasurable,unreliable,single,train
MRPL38,unmeasurable,unreliable,single,train
MRPL39,unmeasurable,unreliable,single,test
MRPL4,unmeasurable,unreliable,single,test
MRPL41,unmeasurable,unreliable,single,train
MRPL43,unmeasurable,unreliable,single,train
MRPL44,unmeasurable,unreliable,single,train
MRPL45,unmeasurable,unreliable,single,train
MRPL50,unmeasurable,unreliable,single,train
MRPL51,unmeasurable,unreliable,single,train
MRPL54,unmeasurable,unreliable,single,train
MRPL55,unmeasurable,unreliable,single,train
MRPL9,unmeasurable,unreliable,single,train
MRPS10,unmeasurable,unreliable,single,train
MRPS11,unmeasurable,unreliable,single,test
MRPS12,unmeasurable,unreliable,single,test
MRPS14,unmeasurable,unreliable,single,train
MRPS18A,unmeasurable,unreliable,single,train
MRPS18B,unmeasurable,unreliable,single,train
MRPS2,unmeasurable,unreliable,single,train
MRPS21,unmeasurable,unreliable,single,train
MRPS22,unmeasurable,unreliable,single,train
MRPS23,unmeasurable,unreliable,single,train
MRPS24,unmeasurable,unreliable,single,train
MRPS25,unmeasurable,unreliable,single,train
MRPS26,unmeasurable,unreliable,single,train
MRPS27,unmeasurable,unreliable,single,train
MRPS28,unmeasurable,unreliable,single,train
MRPS31,unmeasurable,unreliable,single,train
MRPS34,genuine_signal,genuine,single,test
MRPS35,unmeasurable,unreliable,single,train
MRPS5,unmeasurable,unreliable,single,train
MRPS6,unmeasurable,unreliable,single,train
MRPS7,unmeasurable,unreliable,single,train
MRPS9,unmeasurable,unreliable,single,train
MRTO4,unmeasurable,unreliable,single,train
MSRB1,unmeasurable,unreliable,single,train
MSTO1,unmeasurable,unreliable,single,train
MT2A,unmeasurable,unreliable,single,train
MTBP,genuine_signal,genuine,single,train
MTG2,unmeasurable,unreliable,single,train
MTOR,genuine_signal,genuine,single,train
MTPAP,unmeasurable,unreliable,single,train
MVD,genuine_signal,genuine,single,train
MVK,unmeasurable,unreliable,single,test
MYBBP1A,genuine_signal,genuine,single,test
MYBL2,unmeasurable,unreliable,single,train
MYC,unmeasurable,unreliable,single,train
MYCBP,unmeasurable,unreliable,single,train
MZF1,unmeasurable,unreliable,single,train
MZT1,genuine_signal,genuine,single,test
N6AMT1,unmeasurable,unreliable,single,train
NAA10,unmeasurable,unreliable,single,test
NAA15,unmeasurable,unreliable,single,train
NAA20,unmeasurable,unreliable,single,train
NAA25,genuine_signal,genuine,single,test
NAA35,unmeasurable,unreliable,single,train
NAA38,genuine_signal,genuine,single,test
NAA50,unmeasurable,unreliable,single,test
NACA,genuine_signal,genuine,single,train
NAE1,unmeasurable,unreliable,single,train
NAF1,unmeasurable,unreliable,single,test
NAGLU,unmeasurable,unreliable,single,train
NAPG,unmeasurable,unreliable,single,train
NASP,unmeasurable,unreliable,single,train
NBAS,unmeasurable,unreliable,single,train
NBEAL1,unmeasurable,unreliable,single,test
NCAPD3,unmeasurable,unreliable,single,train
NCAPG,unmeasurable,unreliable,single,train
NCAPG2,unmeasurable,unreliable,single,train
NCAPH,unmeasurable,unreliable,single,train
NCAPH2,unmeasurable,unreliable,single,train
NCBP1,genuine_signal,genuine,single,train
NCBP2,genuine_signal,genuine,single,train
NCKAP1,unmeasurable,unreliable,single,test
NCL,unmeasurable,unreliable,single,train
NCOA4,unmeasurable,unreliable,single,train
NDC80,falsely_solved,trivial,single,train
NDUFA11,unmeasurable,unreliable,single,train
NDUFA2,genuine_signal,genuine,single,train
NDUFA4,unmeasurable,unreliable,single,test
NDUFA6,unmeasurable,unreliable,single,test
NDUFA8,unmeasurable,unreliable,single,test
NDUFAB1,unmeasurable,unreliable,single,train
NDUFAF3,unmeasurable,unreliable,single,train
NDUFB10,unmeasurable,unreliable,single,train
NDUFB3,unmeasurable,unreliable,single,train
NDUFB4,unmeasurable,unreliable,single,train
NDUFB6,unmeasurable,unreliable,single,train
NDUFB7,unmeasurable,unreliable,single,train
NDUFB8,unmeasurable,unreliable,single,test
NDUFS3,unmeasurable,unreliable,single,test
NDUFS5,unmeasurable,unreliable,single,train
NEDD1,unmeasurable,unreliable,single,train
NEDD8,genuine_signal,genuine,single,train
NELFA,unmeasurable,unreliable,single,train
NELFB,unmeasurable,unreliable,single,train
NELFCD,genuine_signal,genuine,single,train
NELFE,unmeasurable,unreliable,single,train
NEMF,unmeasurable,unreliable,single,train
NFATC2IP,unmeasurable,unreliable,single,train
NFRKB,genuine_signal,genuine,single,train
NFS1,unmeasurable,unreliable,single,train
NHLRC2,unmeasurable,unreliable,single,train
NHP2,unmeasurable,unreliable,single,test
NIFK,genuine_signal,genuine,single,train
NIP7,genuine_signal,genuine,single,test
NISCH,unmeasurable,unreliable,single,train
NKAP,genuine_signal,genuine,single,train
NLE1,genuine_signal,genuine,single,train
NMD3,unmeasurable,unreliable,single,train
NOB1,unmeasurable,unreliable,single,train
NOC3L,unmeasurable,unreliable,single,train
NOL11,genuine_signal,genuine,single,train
NOL12,unmeasurable,unreliable,single,train
NOL6,genuine_signal,genuine,single,train
NOL7,unmeasurable,unreliable,single,train
NOL8,unmeasurable,unreliable,single,test
NOLC1,unmeasurable,unreliable,single,train
NOM1,unmeasurable,unreliable,single,train
NOP10,unmeasurable,unreliable,single,train
NOP16,genuine_signal,genuine,single,test
NOP2,genuine_signal,genuine,single,test
NOP56,unmeasurable,unreliable,single,train
NOP58,unmeasurable,unreliable,single,train
NOP9,unmeasurable,unreliable,single,train
NPEPPS,unmeasurable,unreliable,single,train
NPLOC4,genuine_signal,genuine,single,train
NPM3,unmeasurable,unreliable,single,train
NR2C2AP,unmeasurable,unreliable,single,train
NRBP1,unmeasurable,unreliable,single,train
NRDE2,genuine_signal,genuine,single,train
NSA2,unmeasurable,unreliable,single,test
NSF,unmeasurable,unreliable,single,train
NSL1,unmeasurable,unreliable,single,train
NSMCE1,unmeasurable,unreliable,single,test
NSMCE2,unmeasurable,unreliable,single,train
NSRP1,genuine_signal,genuine,single,train
NSUN4,unmeasurable,unreliable,single,train
NUBP1,unmeasurable,unreliable,single,train
NUBP2,unmeasurable,unreliable,single,train
NUDC,unmeasurable,unreliable,single,train
NUDCD3,unmeasurable,unreliable,single,train
NUDT21,genuine_signal,genuine,single,train
NUF2,falsely_solved,trivial,single,train
NUFIP1,unmeasurable,unreliable,single,train
NUMA1,genuine_signal,genuine,single,test
NUP107,genuine_signal,genuine,single,test
NUP133,unmeasurable,unreliable,single,test
NUP153,unmeasurable,unreliable,single,test
NUP160,genuine_signal,genuine,single,train
NUP205,unmeasurable,unreliable,single,train
NUP214,unmeasurable,unreliable,single,train
NUP35,unmeasurable,unreliable,single,test
NUP54,genuine_signal,genuine,single,train
NUP62,genuine_signal,genuine,single,train
NUP85,genuine_signal,genuine,single,train
NUP93,unmeasurable,unreliable,single,train
NUP98,falsely_solved,trivial,single,train
NUS1,unmeasurable,unreliable,single,train
NUTF2,genuine_signal,genuine,single,train
NVL,unmeasurable,unreliable,single,train
NXF1,unmeasurable,unreliable,single,train
OGFOD1,genuine_signal,genuine,single,test
OIP5,unmeasurable,unreliable,single,train
OPA1,unmeasurable,unreliable,single,train
ORC1,genuine_signal,genuine,single,train
ORC3,unmeasurable,unreliable,single,train
ORC4,unmeasurable,unreliable,single,test
ORC5,unmeasurable,unreliable,single,train
ORC6,unmeasurable,unreliable,single,train
OSBP,unmeasurable,unreliable,single,train
OSGEP,unmeasurable,unreliable,single,test
OSTC,unmeasurable,unreliable,single,train
OXA1L,genuine_signal,genuine,single,train
PABPN1,genuine_signal,genuine,single,train
PAF1,genuine_signal,genuine,single,train
PAFAH1B1,unmeasurable,unreliable,single,train
PALB2,unmeasurable,unreliable,single,train
PAM16,genuine_signal,genuine,single,train
PARN,unmeasurable,unreliable,single,train
PARS2,unmeasurable,unreliable,single,train
PAXBP1,genuine_signal,genuine,single,train
PCBP1,unmeasurable,unreliable,single,train
PCBP2,unmeasurable,unreliable,single,test
PCF11,genuine_signal,genuine,single,train
PCID2,unmeasurable,unreliable,single,train
PCNA,genuine_signal,genuine,single,train
PDAP1,unmeasurable,unreliable,single,train
PDCD11,genuine_signal,genuine,single,test
PDCD2,unmeasurable,unreliable,single,test
PDCD5,unmeasurable,unreliable,single,train
PDCD6,unmeasurable,unreliable,single,train
PDCD6IP,unmeasurable,unreliable,single,train
PDCD7,unmeasurable,unreliable,single,train
PDPK1,unmeasurable,unreliable,single,train
PDRG1,unmeasurable,unreliable,single,train
PELO,genuine_signal,genuine,single,train
PELP1,unmeasurable,unreliable,single,train
PES1,unmeasurable,unreliable,single,test
PET117,unmeasurable,unreliable,single,train
PEX1,unmeasurable,unreliable,single,test
PFDN2,genuine_signal,genuine,single,test
PFDN5,unmeasurable,unreliable,single,test
PFDN6,unmeasurable,unreliable,single,test
PFN1,unmeasurable,unreliable,single,train
PGAM1,unmeasurable,unreliable,single,test
PGD,unmeasurable,unreliable,single,train
PGPEP1,unmeasurable,unreliable,single,train
PGS1,unmeasurable,unreliable,single,train
PHAX,genuine_signal,genuine,single,train
PHB2,genuine_signal,genuine,single,train
PHF12,unmeasurable,unreliable,single,train
PHF5A,genuine_signal,genuine,single,train
PI4KA,unmeasurable,unreliable,single,test
PIAS4,genuine_signal,genuine,single,train
PIGH,unmeasurable,unreliable,single,train
PIK3C3,unmeasurable,unreliable,single,train
PIK3R4,unmeasurable,unreliable,single,train
PKM,unmeasurable,unreliable,single,train
PKMYT1,unmeasurable,unreliable,single,train
PLK1,unmeasurable,unreliable,single,test
PLRG1,genuine_signal,genuine,single,train
PMF1,genuine_signal,genuine,single,test
PMPCA,genuine_signal,genuine,single,train
PMPCB,genuine_signal,genuine,single,train
PNISR,unmeasurable,unreliable,single,train
PNKP,unmeasurable,unreliable,single,test
PNN,unmeasurable,unreliable,single,train
PNO1,genuine_signal,genuine,single,train
PNPT1,unmeasurable,unreliable,single,train
POLA1,genuine_signal,genuine,single,train
POLA2,genuine_signal,genuine,single,train
POLD1,genuine_signal,genuine,single,train
POLD2,unmeasurable,unreliable,single,train
POLD3,genuine_signal,genuine,single,test
POLE,genuine_signal,genuine,single,train
POLE2,unmeasurable,unreliable,single,test
POLG2,unmeasurable,unreliable,single,train
POLR1A,genuine_signal,genuine,single,train
POLR1B,genuine_signal,genuine,single,train
POLR1C,genuine_signal,genuine,single,train
POLR1E,genuine_signal,genuine,single,train
POLR2A,genuine_signal,genuine,single,train
POLR2B,genuine_signal,genuine,single,train
POLR2C,genuine_signal,genuine,single,train
POLR2D,genuine_signal,genuine,single,train
POLR2E,unmeasurable,unreliable,single,train
POLR2F,genuine_signal,genuine,single,test
POLR2G,genuine_signal,genuine,single,test
POLR2H,genuine_signal,genuine,single,train
POLR2I,genuine_signal,genuine,single,test
POLR2L,unmeasurable,unreliable,single,train
POLR3B,unmeasurable,unreliable,single,train
POLR3C,unmeasurable,unreliable,single,test
POLR3D,unmeasurable,unreliable,single,train
POLR3E,unmeasurable,unreliable,single,train
POLR3F,unmeasurable,unreliable,single,train
POLR3H,unmeasurable,unreliable,single,test
POLR3K,unmeasurable,unreliable,single,train
POLRMT,unmeasurable,unreliable,single,train
POP1,unmeasurable,unreliable,single,train
POP4,unmeasurable,unreliable,single,train
POP5,unmeasurable,unreliable,single,train
POP7,unmeasurable,unreliable,single,train
PPA1,unmeasurable,unreliable,single,test
PPA2,unmeasurable,unreliable,single,test
PPAN,unmeasurable,unreliable,single,train
PPARGC1B,unmeasurable,unreliable,single,train
PPIA,unmeasurable,unreliable,single,train
PPIH,unmeasurable,unreliable,single,test
PPIL2,unmeasurable,unreliable,single,train
PPIL4,genuine_signal,genuine,single,train
PPME1,unmeasurable,unreliable,single,train
PPP1CA,unmeasurable,unreliable,single,train
PPP1CB,unmeasurable,unreliable,single,train
PPP1R11,unmeasurable,unreliable,single,test
PPP1R12A,unmeasurable,unreliable,single,train
PPP1R15B,unmeasurable,unreliable,single,test
PPP1R2,unmeasurable,unreliable,single,train
PPP1R7,unmeasurable,unreliable,single,test
PPP1R8,unmeasurable,unreliable,single,train
PPP2CA,unmeasurable,unreliable,single,train
PPP2R1A,unmeasurable,unreliable,single,train
PPP2R3C,unmeasurable,unreliable,single,train
PPP4C,unmeasurable,unreliable,single,train
PPP4R2,unmeasurable,unreliable,single,test
PPP6C,unmeasurable,unreliable,single,train
PPRC1,genuine_signal,genuine,single,train
PRC1,unmeasurable,unreliable,single,train
PRELID1,unmeasurable,unreliable,single,test
PRIM1,genuine_signal,genuine,single,train
PRIM2,genuine_signal,genuine,single,test
PRKRA,unmeasurable,unreliable,single,train
PRKRIP1,unmeasurable,unreliable,single,train
PRMT1,unmeasurable,unreliable,single,test
PRMT5,unmeasurable,unreliable,single,train
PRPF18,genuine_signal,genuine,single,train
PRPF19,genuine_signal,genuine,single,train
PRPF3,genuine_signal,genuine,single,test
PRPF4,genuine_signal,genuine,single,test
PRPF40A,genuine_signal,genuine,single,test
PRPF4B,genuine_signal,genuine,single,train
PRPF6,genuine_signal,genuine,single,test
PRPF8,genuine_signal,genuine,single,test
PRRC2A,unmeasurable,unreliable,single,train
PSAT1,unmeasurable,unreliable,single,train
PSMA1,genuine_signal,genuine,single,train
PSMA2,unmeasurable,unreliable,single,test
PSMA3,genuine_signal,genuine,single,test
PSMA4,genuine_signal,genuine,single,train
PSMB1,unmeasurable,unreliable,single,train
PSMB2,unmeasurable,unreliable,single,train
PSMB4,unmeasurable,unreliable,single,test
PSMB5,genuine_signal,genuine,single,train
PSMB6,genuine_signal,genuine,single,test
PSMB7,genuine_signal,genuine,single,test
PSMC1,genuine_signal,genuine,single,test
PSMC2,genuine_signal,genuine,single,test
PSMC4,genuine_signal,genuine,single,train
PSMC6,genuine_signal,genuine,single,test
PSMD1,genuine_signal,genuine,single,train
PSMD11,genuine_signal,genuine,single,train
PSMD12,genuine_signal,genuine,single,train
PSMD13,genuine_signal,genuine,single,train
PSMD2,genuine_signal,genuine,single,train
PSMD3,unmeasurable,unreliable,single,train
PSMD4,genuine_signal,genuine,single,train
PSMD6,genuine_signal,genuine,single,train
PSMD7,genuine_signal,genuine,single,train
PSMD9,unmeasurable,unreliable,single,train
PSME1,unmeasurable,unreliable,single,train
PSME2,unmeasurable,unreliable,single,train
PSMG1,unmeasurable,unreliable,single,test
PSMG2,unmeasurable,unreliable,single,train
PSMG3,unmeasurable,unreliable,single,train
PSMG4,unmeasurable,unreliable,single,train
PSTK,unmeasurable,unreliable,single,train
PTBP1,genuine_signal,genuine,single,test
PTCD1,unmeasurable,unreliable,single,train
PTCD3,unmeasurable,unreliable,single,train
PTK2,unmeasurable,unreliable,single,train
PTMA,unmeasurable,unreliable,single,train
PTPMT1,unmeasurable,unreliable,single,train
PTPN23,unmeasurable,unreliable,single,test
PUF60,unmeasurable,unreliable,single,train
PWP1,unmeasurable,unreliable,single,test
PXN,unmeasurable,unreliable,single,train
QRSL1,unmeasurable,unreliable,single,train
RAB4A,unmeasurable,unreliable,single,test
RAB6A,unmeasurable,unreliable,single,test
RABGGTA,unmeasurable,unreliable,single,train
RABGGTB,unmeasurable,unreliable,single,train
RAC1,unmeasurable,unreliable,single,test
RAC3,unmeasurable,unreliable,single,train
RACGAP1,unmeasurable,unreliable,single,test
RAD17,unmeasurable,unreliable,single,train
RAD21,genuine_signal,genuine,single,train
RAD51,genuine_signal,genuine,single,test
RAD51C,unmeasurable,unreliable,single,train
RAD51D,unmeasurable,unreliable,single,train
RAE1,unmeasurable,unreliable,single,train
RAN,unmeasurable,unreliable,single,test
RANBP2,unmeasurable,unreliable,single,train
RANGAP1,genuine_signal,genuine,single,train
RARS2,unmeasurable,unreliable,single,train
RBBP4,unmeasurable,unreliable,single,train
RBBP6,unmeasurable,unreliable,single,test
RBBP8,unmeasurable,unreliable,single,train
RBM10,unmeasurable,unreliable,single,train
RBM14,genuine_signal,genuine,single,train
RBM17,unmeasurable,unreliable,single,train
RBM25,genuine_signal,genuine,single,train
RBM28,unmeasurable,unreliable,single,train
RBM39,unmeasurable,unreliable,single,test
RBM4,unmeasurable,unreliable,single,test
RBM42,unmeasurable,unreliable,single,test
RBM48,unmeasurable,unreliable,single,test
RBMX,genuine_signal,genuine,single,train
RBMX2,genuine_signal,genuine,single,test
RBMXL1,unmeasurable,unreliable,single,train
RBX1,unmeasurable,unreliable,single,train
RCC1,unmeasurable,unreliable,single,test
RCL1,genuine_signal,genuine,single,train
REV3L,unmeasurable,unreliable,single,train
REXO2,unmeasurable,unreliable,single,train
RFC1,genuine_signal,genuine,single,train
RFC2,unmeasurable,unreliable,single,train
RFC3,genuine_signal,genuine,single,test
RFC4,unmeasurable,unreliable,single,train
RFC5,unmeasurable,unreliable,single,train
RFT1,unmeasurable,unreliable,single,test
RGP1,unmeasurable,unreliable,single,train
RHOQ,unmeasurable,unreliable,single,train
RINT1,unmeasurable,unreliable,single,test
RIOK1,genuine_signal,genuine,single,train
RIOK2,genuine_signal,genuine,single,train
RMI1,unmeasurable,unreliable,single,train
RNASEH2C,unmeasurable,unreliable,single,train
RNF113A,genuine_signal,genuine,single,train
RNF123,unmeasurable,unreliable,single,train
RNF14,unmeasurable,unreliable,single,test
RNF168,unmeasurable,unreliable,single,train
RNF20,genuine_signal,genuine,single,train
RNF40,genuine_signal,genuine,single,train
RNF8,unmeasurable,unreliable,single,train
RNGTT,unmeasurable,unreliable,single,train
RNMT,unmeasurable,unreliable,single,train
RNPC3,unmeasurable,unreliable,single,train
RNPS1,unmeasurable,unreliable,single,train
ROMO1,genuine_signal,genuine,single,train
RPA1,genuine_signal,genuine,single,test
RPA2,genuine_signal,genuine,single,train
RPA3,genuine_signal,genuine,single,train
RPAIN,unmeasurable,unreliable,single,train
RPAP1,genuine_signal,genuine,single,train
RPAP2,genuine_signal,genuine,single,train
RPE,unmeasurable,unreliable,single,test
RPF1,unmeasurable,unreliable,single,train
RPF2,unmeasurable,unreliable,single,train
RPL10,genuine_signal,genuine,single,train
RPL10A,genuine_signal,genuine,single,train
RPL11,genuine_signal,genuine,single,train
RPL12,falsely_solved,trivial,single,test
RPL13,genuine_signal,genuine,single,train
RPL13A,unmeasurable,unreliable,single,train
RPL14,genuine_signal,genuine,single,train
RPL15,genuine_signal,genuine,single,train
RPL17,genuine_signal,genuine,single,test
RPL18,genuine_signal,genuine,single,train
RPL18A,unmeasurable,unreliable,single,test
RPL19,genuine_signal,genuine,single,train
RPL21,genuine_signal,genuine,single,train
RPL23,genuine_signal,genuine,single,test
RPL23A,genuine_signal,genuine,single,train
RPL24,genuine_signal,genuine,single,train
RPL26L1,unmeasurable,unreliable,single,train
RPL27A,genuine_signal,genuine,single,train
RPL28,unmeasurable,unreliable,single,train
RPL29,unmeasurable,unreliable,single,train
RPL3,genuine_signal,genuine,single,train
RPL30,genuine_signal,genuine,single,test
RPL31,genuine_signal,genuine,single,test
RPL32,genuine_signal,genuine,single,test
RPL34,genuine_signal,genuine,single,train
RPL35A,genuine_signal,genuine,single,train
RPL36,genuine_signal,genuine,single,train
RPL36A,unmeasurable,unreliable,single,train
RPL36AL,unmeasurable,unreliable,single,test
RPL37,genuine_signal,genuine,single,test
RPL37A,genuine_signal,genuine,single,train
RPL38,genuine_signal,genuine,single,train
RPL4,genuine_signal,genuine,single,train
RPL5,genuine_signal,genuine,single,train
RPL6,genuine_signal,genuine,single,train
RPL7,genuine_signal,genuine,single,train
RPL8,genuine_signal,genuine,single,train
RPL9,genuine_signal,genuine,single,test
RPLP0,genuine_signal,genuine,single,test
RPLP1,genuine_signal,genuine,single,train
RPLP2,genuine_signal,genuine,single,train
RPN1,unmeasurable,unreliable,single,train
RPN2,unmeasurable,unreliable,single,train
RPP14,unmeasurable,unreliable,single,train
RPP21,unmeasurable,unreliable,single,train
RPP30,genuine_signal,genuine,single,test
RPP38,unmeasurable,unreliable,single,train
RPP40,unmeasurable,unreliable,single,train
RPS10,genuine_signal,genuine,single,test
RPS11,genuine_signal,genuine,single,train
RPS12,genuine_signal,genuine,single,train
RPS13,genuine_signal,genuine,single,train
RPS14,genuine_signal,genuine,single,train
RPS15A,genuine_signal,genuine,single,train
RPS16,genuine_signal,genuine,single,train
RPS17,genuine_signal,genuine,single,train
RPS18,genuine_signal,genuine,single,train
RPS19,genuine_signal,genuine,single,test
RPS19BP1,unmeasurable,unreliable,single,train
RPS2,unmeasurable,unreliable,single,train
RPS20,genuine_signal,genuine,single,train
RPS21,unmeasurable,unreliable,single,test
RPS23,genuine_signal,genuine,single,train
RPS24,genuine_signal,genuine,single,train
RPS26,genuine_signal,genuine,single,train
RPS27,genuine_signal,genuine,single,train
RPS27A,genuine_signal,genuine,single,train
RPS28,genuine_signal,genuine,single,test
RPS29,genuine_signal,genuine,single,test
RPS3,genuine_signal,genuine,single,train
RPS3A,genuine_signal,genuine,single,train
RPS4X,genuine_signal,genuine,single,train
RPS5,genuine_signal,genuine,single,test
RPS6,genuine_signal,genuine,single,train
RPS7,genuine_signal,genuine,single,train
RPS9,genuine_signal,genuine,single,train
RPSA,genuine_signal,genuine,single,train
RPTOR,unmeasurable,unreliable,single,train
RPUSD3,unmeasurable,unreliable,single,test
RPUSD4,unmeasurable,unreliable,single,train
RRM1,genuine_signal,genuine,single,train
RRM2,genuine_signal,genuine,single,train
RRP1,unmeasurable,unreliable,single,train
RRP12,genuine_signal,genuine,single,train
RRP9,unmeasurable,unreliable,single,train
RRS1,unmeasurable,unreliable,single,test
RSL1D1,unmeasurable,unreliable,single,train
RSL24D1,genuine_signal,genuine,single,train
RSRC2,unmeasurable,unreliable,single,test
RTCB,unmeasurable,unreliable,single,train
RTEL1,unmeasurable,unreliable,single,train
RTF1,genuine_signal,genuine,single,train
RTTN,unmeasurable,unreliable,single,train
RUVBL1,genuine_signal,genuine,single,train
SACM1L,unmeasurable,unreliable,single,train
SAE1,unmeasurable,unreliable,single,train
SAMM50,genuine_signal,genuine,single,train
SAP130,unmeasurable,unreliable,single,train
SAP18,unmeasurable,unreliable,single,train
SARNP,unmeasurable,unreliable,single,test
SARS2,unmeasurable,unreliable,single,train
SART1,genuine_signal,genuine,single,train
SART3,genuine_signal,genuine,single,train
SASS6,unmeasurable,unreliable,single,train
SBDS,unmeasurable,unreliable,single,train
SBNO1,unmeasurable,unreliable,single,train
SCAF1,genuine_signal,genuine,single,train
SCAP,unmeasurable,unreliable,single,train
SCFD1,unmeasurable,unreliable,single,train
SCNM1,unmeasurable,unreliable,single,test
SDAD1,genuine_signal,genuine,single,train
SDE2,unmeasurable,unreliable,single,train
SDHA,unmeasurable,unreliable,single,train
SDHAF2,unmeasurable,unreliable,single,test
SDHC,unmeasurable,unreliable,single,train
SEC13,unmeasurable,unreliable,single,train
SEC16A,unmeasurable,unreliable,single,train
SEC61A1,genuine_signal,genuine,single,test
SEC61B,unmeasurable,unreliable,single,train
SEC61G,genuine_signal,genuine,single,train
SEC63,unmeasurable,unreliable,single,train
SEH1L,unmeasurable,unreliable,single,train
SENP6,unmeasurable,unreliable,single,train
SEPHS2,unmeasurable,unreliable,single,train
SEPSECS,unmeasurable,unreliable,single,train
SERBP1,unmeasurable,unreliable,single,train
SETD1A,genuine_signal,genuine,single,train
SETD2,unmeasurable,unreliable,single,train
SETDB1,unmeasurable,unreliable,single,test
SF3A1,unmeasurable,unreliable,single,train
SF3A2,genuine_signal,genuine,single,train
SF3B1,genuine_signal,genuine,single,train
SF3B2,genuine_signal,genuine,single,train
SF3B3,genuine_signal,genuine,single,train
SF3B4,genuine_signal,genuine,single,train
SF3B5,genuine_signal,genuine,single,train
SFPQ,genuine_signal,genuine,single,train
SFSWAP,genuine_signal,genuine,single,train
SHQ1,unmeasurable,unreliable,single,train
SIN3A,unmeasurable,unreliable,single,test
SKA1,unmeasurable,unreliable,single,test
SKA3,unmeasurable,unreliable,single,train
SKP1,unmeasurable,unreliable,single,train
SKP2,unmeasurable,unreliable,single,train
SLBP,genuine_signal,genuine,single,train
SLC1A5,unmeasurable,unreliable,single,train
SLC25A10,genuine_signal,genuine,single,test
SLC25A3,unmeasurable,unreliable,single,train
SLC35B1,unmeasurable,unreliable,single,train
SLC39A10,unmeasurable,unreliable,single,train
SLC39A7,unmeasurable,unreliable,single,train
SLC39A9,genuine_signal,genuine,single,train
SLC7A5,genuine_signal,genuine,single,train
SLU7,genuine_signal,genuine,single,train
SMAGP,unmeasurable,unreliable,single,train
SMARCB1,unmeasurable,unreliable,single,test
SMC1A,genuine_signal,genuine,single,train
SMC2,unmeasurable,unreliable,single,train
SMC3,genuine_signal,genuine,single,train
SMC4,unmeasurable,unreliable,single,test
SMC5,unmeasurable,unreliable,single,train
SMC6,unmeasurable,unreliable,single,train
SMG5,genuine_signal,genuine,single,train
SMG6,unmeasurable,unreliable,single,train
SMU1,falsely_solved,trivial,single,train
SMUG1,unmeasurable,unreliable,single,train
SNAPC1,genuine_signal,genuine,single,train
SNAPC2,unmeasurable,unreliable,single,train
SNAPC3,unmeasurable,unreliable,single,test
SNAPC4,unmeasurable,unreliable,single,train
SNAPC5,unmeasurable,unreliable,single,train
SNF8,unmeasurable,unreliable,single,train
SNRNP200,genuine_signal,genuine,single,test
SNRNP25,unmeasurable,unreliable,single,train
SNRNP35,genuine_signal,genuine,single,train
SNRNP40,unmeasurable,unreliable,single,train
SNRNP48,genuine_signal,genuine,single,test
SNRNP70,genuine_signal,genuine,single,train
SNRPA1,genuine_signal,genuine,single,train
SNRPB,genuine_signal,genuine,single,test
SNRPD1,genuine_signal,genuine,single,train
SNRPD3,genuine_signal,genuine,single,train
SNRPE,genuine_signal,genuine,single,train
SNRPF,genuine_signal,genuine,single,train
