perturbation,triage_2d,quality_label,pert_type,split
MED22,falsely_solved,trivial,single,train
MED26,unmeasurable,unreliable,single,train
MED28,genuine_signal,genuine,single,train
MED29,genuine_signal,genuine,single,test
MED30,falsely_solved,trivial,single,test
MED4,genuine_signal,genuine,single,test
MED6,falsely_solved,trivial,single,train
MED7,falsely_solved,trivial,single,train
MED8,genuine_signal,genuine,single,train
MEPCE,unmeasurable,unreliable,single,train
METAP1,unmeasurable,unreliable,single,train
METAP2,genuine_signal,genuine,single,train
METTL1,unmeasurable,unreliable,single,train
METTL14,unmeasurable,unreliable,single,train
METTL17,unmeasurable,unreliable,single,test
METTL23,unmeasurable,unreliable,single,train
METTL3,unmeasurable,unreliable,single,test
MEX3A,unmeasurable,unreliable,single,train
MFAP1,genuine_signal,genuine,single,test
MFN2,unmeasurable,unreliable,single,train
MIOS,unmeasurable,unreliable,single,train
MIPEP,unmeasurable,unreliable,single,train
MIS12,unmeasurable,unreliable,single,train
MIS18A,unmeasurable,unreliable,single,train
MIS18BP1,unmeasurable,unreliable,single,train
MKRN1,unmeasurable,unreliable,single,test
MLST8,unmeasurable,unreliable,single,train
MMGT1,unmeasurable,unreliable,single,train
MMS19,unmeasurable,unreliable,single,train
MNAT1,unmeasurable,unreliable,single,train
MOB4,unmeasurable,unreliable,single,train
MOCS3,unmeasurable,unreliable,single,train
MRGBP,unmeasurable,unreliable,single,test
MRPL1,unmeasurable,unreliable,single,train
MRPL10,unmeasurable,unreliable,single,train
MRPL13,unmeasurable,unreliable,single,test
MRPL14,unmeasurable,unreliable,single,train
MRPL16,unmeasurable,unreliable,single,test
MRPL17,unmeasurable,unreliable,single,train
MRPL18,unmeasurable,unreliable,single,train
MRPL19,unmeasurable,unreliable,single,test
MRPL2,unmeasurable,unreliable,single,train
MRPL20,unmeasurable,unreliable,single,train
MRPL22,unmeasurable,unreliable,single,train
MRPL24,unmeasurable,unreliable,single,train
MRPL27,unmeasurable,unreliable,single,train
MRPL28,unmeasurable,unreliable,single,train
MRPL3,unmeasurable,unreliable,single,train
MRPL32,unmeasurable,unreliable,single,test
MRPL33,unmeasurable,unreliable,single,test
MRPL35,unmeasurable,unreliable,single,train
MRPL36,unmeasurable,unreliable,single,train
MRPL37,unmeasurable,unreliable,single,train
MRPL38,unmeasurable,unreliable,single,train
MRPL39,unmeasurable,unreliable,single,train
MRPL4,unmeasurable,unreliable,single,train
MRPL41,unmeasurable,unreliable,single,test
MRPL43,unmeasurable,unreliable,single,train
MRPL44,unmeasurable,unreliable,single,test
MRPL45,unmeasurable,unreliable,single,test
MRPL50,unmeasurable,unreliable,single,test
MRPL51,unmeasurable,unreliable,single,train
MRPL54,unmeasurable,unreliable,single,train
MRPL55,unmeasurable,unreliable,single,train
MRPL9,unmeasurable,unreliable,single,train
MRPS10,unmeasurable,unreliable,single,train
MRPS11,unmeasurable,unreliable,single,train
MRPS12,unmeasurable,unreliable,single,train
MRPS14,unmeasurable,unreliable,single,test
MRPS18A,unmeasurable,unreliable,single,test
MRPS18B,unmeasurable,unreliable,single,test
MRPS2,unmeasurable,unreliable,single,train
MRPS21,unmeasurable,unreliable,single,train
MRPS22,unmeasurable,unreliable,single,train
MRPS23,unmeasurable,unreliable,single,test
MRPS24,unmeasurable,unreliable,single,train
MRPS25,unmeasurable,unreliable,single,train
MRPS26,unmeasurable,unreliable,single,train
MRPS27,unmeasurable,unreliable,single,train
MRPS28,unmeasurable,unreliable,single,train
MRPS31,unmeasurable,unreliable,single,train
MRPS34,genuine_signal,genuine,single,train
MRPS35,unmeasurable,unreliable,single,train
MRPS5,unmeasurable,unreliable,single,train
MRPS6,unmeasurable,unreliable,single,test
MRPS7,unmeasurable,unreliable,single,train
MRPS9,unmeasurable,unreliable,single,train
MRTO4,unmeasurable,unreliable,single,train
MSRB1,unmeasurable,unreliable,single,train
MSTO1,unmeasurable,unreliable,single,train
MT2A,unmeasurable,unreliable,single,train
MTBP,genuine_signal,genuine,single,train
MTG2,unmeasurable,unreliable,single,train
MTOR,genuine_signal,genuine,single,train
MTPAP,unmeasurable,unreliable,single,train
MVD,genuine_signal,genuine,single,train
MVK,unmeasurable,unreliable,single,train
MYBBP1A,genuine_signal,genuine,single,train
MYBL2,unmeasurable,unreliable,single,test
MYC,unmeasurable,unreliable,single,train
MYCBP,unmeasurable,unreliable,single,test
MZF1,unmeasurable,unreliable,single,train
MZT1,genuine_signal,genuine,single,train
N6AMT1,unmeasurable,unreliable,single,train
NAA10,unmeasurable,unreliable,single,train
NAA15,unmeasurable,unreliable,single,test
NAA20,unmeasurable,unreliable,single,train
NAA25,genuine_signal,genuine,single,train
NAA35,unmeasurable,unreliable,single,test
NAA38,genuine_signal,genuine,single,test
NAA50,unmeasurable,unreliable,single,train
NACA,genuine_signal,genuine,single,train
NAE1,unmeasurable,unreliable,single,test
NAF1,unmeasurable,unreliable,single,test
NAGLU,unmeasurable,unreliable,single,test
NAPG,unmeasurable,unreliable,single,test
NASP,unmeasurable,unreliable,single,test
NBAS,unmeasurable,unreliable,single,test
NBEAL1,unmeasurable,unreliable,single,train
NCAPD3,unmeasurable,unreliable,single,train
NCAPG,unmeasurable,unreliable,single,train
NCAPG2,unmeasurable,unreliable,single,train
NCAPH,unmeasurable,unreliable,single,train
NCAPH2,unmeasurable,unreliable,single,train
NCBP1,genuine_signal,genuine,single,test
NCBP2,genuine_signal,genuine,single,train
NCKAP1,unmeasurable,unreliable,single,train
NCL,unmeasurable,unreliable,single,train
NCOA4,unmeasurable,unreliable,single,train
NDC80,falsely_solved,trivial,single,train
NDUFA11,unmeasurable,unreliable,single,train
NDUFA2,genuine_signal,genuine,single,test
NDUFA4,unmeasurable,unreliable,single,train
NDUFA6,unmeasurable,unreliable,single,train
NDUFA8,unmeasurable,unreliable,single,test
NDUFAB1,unmeasurable,unreliable,single,train
NDUFAF3,unmeasurable,unreliable,single,train
NDUFB10,unmeasurable,unreliable,single,test
NDUFB3,unmeasurable,unreliable,single,train
NDUFB4,unmeasurable,unreliable,single,test
NDUFB6,unmeasurable,unreliable,single,train
NDUFB7,unmeasurable,unreliable,single,test
NDUFB8,unmeasurable,unreliable,single,test
NDUFS3,unmeasurable,unreliable,single,train
NDUFS5,unmeasurable,unreliable,single,train
NEDD1,unmeasurable,unreliable,single,train
NEDD8,genuine_signal,genuine,single,train
NELFA,unmeasurable,unreliable,single,test
NELFB,unmeasurable,unreliable,single,test
NELFCD,genuine_signal,genuine,single,train
NELFE,unmeasurable,unreliable,single,train
NEMF,unmeasurable,unreliable,single,test
NFATC2IP,unmeasurable,unreliable,single,train
NFRKB,genuine_signal,genuine,single,train
NFS1,unmeasurable,unreliable,single,test
NHLRC2,unmeasurable,unreliable,single,train
NHP2,unmeasurable,unreliable,single,test
NIFK,genuine_signal,genuine,single,train
NIP7,genuine_signal,genuine,single,test
NISCH,unmeasurable,unreliable,single,train
NKAP,genuine_signal,genuine,single,test
NLE1,genuine_signal,genuine,single,train
NMD3,unmeasurable,unreliable,single,train
NOB1,unmeasurable,unreliable,single,test
NOC3L,unmeasurable,unreliable,single,test
NOL11,genuine_signal,genuine,single,train
NOL12,unmeasurable,unreliable,single,train
NOL6,genuine_signal,genuine,single,train
NOL7,unmeasurable,unreliable,single,train
NOL8,unmeasurable,unreliable,single,train
NOLC1,unmeasurable,unreliable,single,train
NOM1,unmeasurable,unreliable,single,test
NOP10,unmeasurable,unreliable,single,train
NOP16,genuine_signal,genuine,single,train
NOP2,genuine_signal,genuine,single,train
NOP56,unmeasurable,unreliable,single,test
NOP58,unmeasurable,unreliable,single,train
NOP9,unmeasurable,unreliable,single,train
NPEPPS,unmeasurable,unreliable,single,train
NPLOC4,genuine_signal,genuine,single,train
NPM3,unmeasurable,unreliable,single,train
NR2C2AP,unmeasurable,unreliable,single,train
NRBP1,unmeasurable,unreliable,single,train
NRDE2,genuine_signal,genuine,single,train
NSA2,unmeasurable,unreliable,single,train
NSF,unmeasurable,unreliable,single,train
NSL1,unmeasurable,unreliable,single,train
NSMCE1,unmeasurable,unreliable,single,test
NSMCE2,unmeasurable,unreliable,single,train
NSRP1,genuine_signal,genuine,single,train
NSUN4,unmeasurable,unreliable,single,test
NUBP1,unmeasurable,unreliable,single,train
NUBP2,unmeasurable,unreliable,single,train
NUDC,unmeasurable,unreliable,single,train
NUDCD3,unmeasurable,unreliable,single,train
NUDT21,genuine_signal,genuine,single,train
NUF2,falsely_solved,trivial,single,train
NUFIP1,unmeasurable,unreliable,single,train
NUMA1,genuine_signal,genuine,single,train
NUP107,genuine_signal,genuine,single,train
NUP133,unmeasurable,unreliable,single,train
NUP153,unmeasurable,unreliable,single,train
NUP160,genuine_signal,genuine,single,train
NUP205,unmeasurable,unreliable,single,train
NUP214,unmeasurable,unreliable,single,train
NUP35,unmeasurable,unreliable,single,train
NUP54,genuine_signal,genuine,single,train
NUP62,genuine_signal,genuine,single,train
NUP85,genuine_signal,genuine,single,train
NUP93,unmeasurable,unreliable,single,test
NUP98,falsely_solved,trivial,single,train
NUS1,unmeasurable,unreliable,single,train
NUTF2,genuine_signal,genuine,single,test
NVL,unmeasurable,unreliable,single,train
NXF1,unmeasurable,unreliable,single,train
OGFOD1,genuine_signal,genuine,single,test
OIP5,unmeasurable,unreliable,single,train
OPA1,unmeasurable,unreliable,single,train
ORC1,genuine_signal,genuine,single,train
ORC3,unmeasurable,unreliable,single,test
ORC4,unmeasurable,unreliable,single,train
ORC5,unmeasurable,unreliable,single,train
ORC6,unmeasurable,unreliable,single,train
OSBP,unmeasurable,unreliable,single,train
OSGEP,unmeasurable,unreliable,single,train
OSTC,unmeasurable,unreliable,single,train
OXA1L,genuine_signal,genuine,single,test
PABPN1,genuine_signal,genuine,single,train
PAF1,genuine_signal,genuine,single,train
PAFAH1B1,unmeasurable,unreliable,single,test
PALB2,unmeasurable,unreliable,single,train
PAM16,genuine_signal,genuine,single,train
PARN,unmeasurable,unreliable,single,train
PARS2,unmeasurable,unreliable,single,train
PAXBP1,genuine_signal,genuine,single,train
PCBP1,unmeasurable,unreliable,single,train
PCBP2,unmeasurable,unreliable,single,train
PCF11,genuine_signal,genuine,single,train
PCID2,unmeasurable,unreliable,single,train
PCNA,genuine_signal,genuine,single,test
PDAP1,unmeasurable,unreliable,single,test
PDCD11,genuine_signal,genuine,single,train
PDCD2,unmeasurable,unreliable,single,train
PDCD5,unmeasurable,unreliable,single,test
PDCD6,unmeasurable,unreliable,single,train
PDCD6IP,unmeasurable,unreliable,single,train
PDCD7,unmeasurable,unreliable,single,test
PDPK1,unmeasurable,unreliable,single,test
PDRG1,unmeasurable,unreliable,single,train
PELO,genuine_signal,genuine,single,test
PELP1,unmeasurable,unreliable,single,test
PES1,unmeasurable,unreliable,single,train
PET117,unmeasurable,unreliable,single,train
PEX1,unmeasurable,unreliable,single,train
PFDN2,genuine_signal,genuine,single,train
PFDN5,unmeasurable,unreliable,single,train
PFDN6,unmeasurable,unreliable,single,train
PFN1,unmeasurable,unreliable,single,test
PGAM1,unmeasurable,unreliable,single,train
PGD,unmeasurable,unreliable,single,train
PGPEP1,unmeasurable,unreliable,single,test
PGS1,unmeasurable,unreliable,single,test
PHAX,genuine_signal,genuine,single,train
PHB2,genuine_signal,genuine,single,train
PHF12,unmeasurable,unreliable,single,train
PHF5A,genuine_signal,genuine,single,train
PI4KA,unmeasurable,unreliable,single,train
PIAS4,genuine_signal,genuine,single,train
PIGH,unmeasurable,unreliable,single,train
PIK3C3,unmeasurable,unreliable,single,train
PIK3R4,unmeasurable,unreliable,single,test
PKM,unmeasurable,unreliable,single,test
PKMYT1,unmeasurable,unreliable,single,train
PLK1,unmeasurable,unreliable,single,test
PLRG1,genuine_signal,genuine,single,train
PMF1,genuine_signal,genuine,single,test
PMPCA,genuine_signal,genuine,single,train
PMPCB,genuine_signal,genuine,single,train
PNISR,unmeasurable,unreliable,single,train
PNKP,unmeasurable,unreliable,single,train
PNN,unmeasurable,unreliable,single,train
PNO1,genuine_signal,genuine,single,train
PNPT1,unmeasurable,unreliable,single,train
POLA1,genuine_signal,genuine,single,test
POLA2,genuine_signal,genuine,single,test
POLD1,genuine_signal,genuine,single,train
POLD2,unmeasurable,unreliable,single,train
POLD3,genuine_signal,genuine,single,train
POLE,genuine_signal,genuine,single,test
POLE2,unmeasurable,unreliable,single,train
POLG2,unmeasurable,unreliable,single,train
POLR1A,genuine_signal,genuine,single,train
POLR1B,genuine_signal,genuine,single,train
POLR1C,genuine_signal,genuine,single,test
POLR1E,genuine_signal,genuine,single,test
POLR2A,genuine_signal,genuine,single,train
POLR2B,genuine_signal,genuine,single,train
POLR2C,genuine_signal,genuine,single,train
POLR2D,genuine_signal,genuine,single,train
POLR2E,unmeasurable,unreliable,single,train
POLR2F,genuine_signal,genuine,single,train
POLR2G,genuine_signal,genuine,single,train
POLR2H,genuine_signal,genuine,single,test
POLR2I,genuine_signal,genuine,single,test
POLR2L,unmeasurable,unreliable,single,train
POLR3B,unmeasurable,unreliable,single,train
POLR3C,unmeasurable,unreliable,single,train
POLR3D,unmeasurable,unreliable,single,test
POLR3E,unmeasurable,unreliable,single,train
POLR3F,unmeasurable,unreliable,single,train
POLR3H,unmeasurable,unreliable,single,train
POLR3K,unmeasurable,unreliable,single,train
POLRMT,unmeasurable,unreliable,single,train
POP1,unmeasurable,unreliable,single,train
POP4,unmeasurable,unreliable,single,train
POP5,unmeasurable,unreliable,single,train
POP7,unmeasurable,unreliable,single,test
PPA1,unmeasurable,unreliable,single,test
PPA2,unmeasurable,unreliable,single,train
PPAN,unmeasurable,unreliable,single,test
PPARGC1B,unmeasurable,unreliable,single,test
PPIA,unmeasurable,unreliable,single,train
PPIH,unmeasurable,unreliable,single,train
PPIL2,unmeasurable,unreliable,single,test
PPIL4,genuine_signal,genuine,single,train
PPME1,unmeasurable,unreliable,single,train
PPP1CA,unmeasurable,unreliable,single,train
PPP1CB,unmeasurable,unreliable,single,train
PPP1R11,unmeasurable,unreliable,single,test
PPP1R12A,unmeasurable,unreliable,single,train
PPP1R15B,unmeasurable,unreliable,single,train
PPP1R2,unmeasurable,unreliable,single,train
PPP1R7,unmeasurable,unreliable,single,train
PPP1R8,unmeasurable,unreliable,single,train
PPP2CA,unmeasurable,unreliable,single,train
PPP2R1A,unmeasurable,unreliable,single,train
PPP2R3C,unmeasurable,unreliable,single,train
PPP4C,unmeasurable,unreliable,single,train
PPP4R2,unmeasurable,unreliable,single,test
PPP6C,unmeasurable,unreliable,single,train
PPRC1,genuine_signal,genuine,single,train
PRC1,unmeasurable,unreliable,single,train
PRELID1,unmeasurable,unreliable,single,train
PRIM1,genuine_signal,genuine,single,train
PRIM2,genuine_signal,genuine,single,train
PRKRA,unmeasurable,unreliable,single,train
PRKRIP1,unmeasurable,unreliable,single,train
PRMT1,unmeasurable,unreliable,single,train
PRMT5,unmeasurable,unreliable,single,test
PRPF18,genuine_signal,genuine,single,train
PRPF19,genuine_signal,genuine,single,train
PRPF3,genuine_signal,genuine,single,train
PRPF4,genuine_signal,genuine,single,train
PRPF40A,genuine_signal,genuine,single,train
PRPF4B,genuine_signal,genuine,single,train
PRPF6,genuine_signal,genuine,single,test
PRPF8,genuine_signal,genuine,single,train
PRRC2A,unmeasurable,unreliable,single,test
PSAT1,unmeasurable,unreliable,single,test
PSMA1,genuine_signal,genuine,single,train
PSMA2,unmeasurable,unreliable,single,train
PSMA3,genuine_signal,genuine,single,train
PSMA4,genuine_signal,genuine,single,train
PSMB1,unmeasurable,unreliable,single,test
PSMB2,unmeasurable,unreliable,single,test
PSMB4,unmeasurable,unreliable,single,train
PSMB5,genuine_signal,genuine,single,train
PSMB6,genuine_signal,genuine,single,train
PSMB7,genuine_signal,genuine,single,train
PSMC1,genuine_signal,genuine,single,train
PSMC2,genuine_signal,genuine,single,train
PSMC4,genuine_signal,genuine,single,train
PSMC6,genuine_signal,genuine,single,test
PSMD1,genuine_signal,genuine,single,train
PSMD11,genuine_signal,genuine,single,train
PSMD12,genuine_signal,genuine,single,train
PSMD13,genuine_signal,genuine,single,train
PSMD2,genuine_signal,genuine,single,train
PSMD3,unmeasurable,unreliable,single,train
PSMD4,genuine_signal,genuine,single,train
PSMD6,genuine_signal,genuine,single,train
PSMD7,genuine_signal,genuine,single,train
PSMD9,unmeasurable,unreliable,single,test
PSME1,unmeasurable,unreliable,single,train
PSME2,unmeasurable,unreliable,single,train
PSMG1,unmeasurable,unreliable,single,test
PSMG2,unmeasurable,unreliable,single,test
PSMG3,unmeasurable,unreliable,single,train
PSMG4,unmeasurable,unreliable,single,train
PSTK,unmeasurable,unreliable,single,train
PTBP1,genuine_signal,genuine,single,train
PTCD1,unmeasurable,unreliable,single,train
PTCD3,unmeasurable,unreliable,single,train
PTK2,unmeasurable,unreliable,single,test
PTMA,unmeasurable,unreliable,single,train
PTPMT1,unmeasurable,unreliable,single,train
PTPN23,unmeasurable,unreliable,single,train
PUF60,unmeasurable,unreliable,single,train
PWP1,unmeasurable,unreliable,single,train
PXN,unmeasurable,unreliable,single,test
QRSL1,unmeasurable,unreliable,single,train
RAB4A,unmeasurable,unreliable,single,train
RAB6A,unmeasurable,unreliable,single,train
RABGGTA,unmeasurable,unreliable,single,train
RABGGTB,unmeasurable,unreliable,single,test
RAC1,unmeasurable,unreliable,single,train
RAC3,unmeasurable,unreliable,single,test
RACGAP1,unmeasurable,unreliable,single,train
RAD17,unmeasurable,unreliable,single,train
RAD21,genuine_signal,genuine,single,train
RAD51,genuine_signal,genuine,single,train
RAD51C,unmeasurable,unreliable,single,train
RAD51D,unmeasurable,unreliable,single,test
RAE1,unmeasurable,unreliable,single,train
RAN,unmeasurable,unreliable,single,test
RANBP2,unmeasurable,unreliable,single,test
RANGAP1,genuine_signal,genuine,single,test
RARS2,unmeasurable,unreliable,single,train
RBBP4,unmeasurable,unreliable,single,train
RBBP6,unmeasurable,unreliable,single,test
RBBP8,unmeasurable,unreliable,single,test
RBM10,unmeasurable,unreliable,single,train
RBM14,genuine_signal,genuine,single,train
RBM17,unmeasurable,unreliable,single,train
RBM25,genuine_signal,genuine,single,train
RBM28,unmeasurable,unreliable,single,test
RBM39,unmeasurable,unreliable,single,train
RBM4,unmeasurable,unreliable,single,train
RBM42,unmeasurable,unreliable,single,test
RBM48,unmeasurable,unreliable,single,train
RBMX,genuine_signal,genuine,single,train
RBMX2,genuine_signal,genuine,single,train
RBMXL1,unmeasurable,unreliable,single,test
RBX1,unmeasurable,unreliable,single,train
RCC1,unmeasurable,unreliable,single,train
RCL1,genuine_signal,genuine,single,train
REV3L,unmeasurable,unreliable,single,train
REXO2,unmeasurable,unreliable,single,train
RFC1,genuine_signal,genuine,single,train
RFC2,unmeasurable,unreliable,single,train
RFC3,genuine_signal,genuine,single,train
RFC4,unmeasurable,unreliable,single,train
RFC5,unmeasurable,unreliable,single,train
RFT1,unmeasurable,unreliable,single,test
RGP1,unmeasurable,unreliable,single,train
RHOQ,unmeasurable,unreliable,single,train
RINT1,unmeasurable,unreliable,single,train
RIOK1,genuine_signal,genuine,single,test
RIOK2,genuine_signal,genuine,single,train
RMI1,unmeasurable,unreliable,single,train
RNASEH2C,unmeasurable,unreliable,single,train
RNF113A,genuine_signal,genuine,single,train
RNF123,unmeasurable,unreliable,single,train
RNF14,unmeasurable,unreliable,single,train
RNF168,unmeasurable,unreliable,single,train
RNF20,genuine_signal,genuine,single,train
RNF40,genuine_signal,genuine,single,test
RNF8,unmeasurable,unreliable,single,train
RNGTT,unmeasurable,unreliable,single,test
RNMT,unmeasurable,unreliable,single,test
RNPC3,unmeasurable,unreliable,single,test
RNPS1,unmeasurable,unreliable,single,train
ROMO1,genuine_signal,genuine,single,train
RPA1,genuine_signal,genuine,single,train
RPA2,genuine_signal,genuine,single,train
RPA3,genuine_signal,genuine,single,train
RPAIN,unmeasurable,unreliable,single,train
RPAP1,genuine_signal,genuine,single,test
RPAP2,genuine_signal,genuine,single,train
RPE,unmeasurable,unreliable,single,test
RPF1,unmeasurable,unreliable,single,train
RPF2,unmeasurable,unreliable,single,train
RPL10,genuine_signal,genuine,single,train
RPL10A,genuine_signal,genuine,single,train
RPL11,genuine_signal,genuine,single,test
RPL12,falsely_solved,trivial,single,train
RPL13,genuine_signal,genuine,single,train
RPL13A,unmeasurable,unreliable,single,train
RPL14,genuine_signal,genuine,single,test
RPL15,genuine_signal,genuine,single,train
RPL17,genuine_signal,genuine,single,test
RPL18,genuine_signal,genuine,single,train
RPL18A,unmeasurable,unreliable,single,train
RPL19,genuine_signal,genuine,single,train
RPL21,genuine_signal,genuine,single,train
RPL23,genuine_signal,genuine,single,test
RPL23A,genuine_signal,genuine,single,train
RPL24,genuine_signal,genuine,single,train
RPL26L1,unmeasurable,unreliable,single,test
RPL27A,genuine_signal,genuine,single,train
RPL28,unmeasurable,unreliable,single,test
RPL29,unmeasurable,unreliable,single,train
RPL3,genuine_signal,genuine,single,train
RPL30,genuine_signal,genuine,single,train
RPL31,genuine_signal,genuine,single,test
RPL32,genuine_signal,genuine,single,train
RPL34,genuine_signal,genuine,single,test
RPL35A,genuine_signal,genuine,single,train
RPL36,genuine_signal,genuine,single,train
RPL36A,unmeasurable,unreliable,single,train
RPL36AL,unmeasurable,unreliable,single,train
RPL37,genuine_signal,genuine,single,train
RPL37A,genuine_signal,genuine,single,train
RPL38,genuine_signal,genuine,single,train
RPL4,genuine_signal,genuine,single,train
RPL5,genuine_signal,genuine,single,train
RPL6,genuine_signal,genuine,single,train
RPL7,genuine_signal,genuine,single,test
RPL8,genuine_signal,genuine,single,train
RPL9,genuine_signal,genuine,single,test
RPLP0,genuine_signal,genuine,single,train
RPLP1,genuine_signal,genuine,single,test
RPLP2,genuine_signal,genuine,single,test
RPN1,unmeasurable,unreliable,single,train
RPN2,unmeasurable,unreliable,single,test
RPP14,unmeasurable,unreliable,single,test
RPP21,unmeasurable,unreliable,single,train
RPP30,genuine_signal,genuine,single,train
RPP38,unmeasurable,unreliable,single,test
RPP40,unmeasurable,unreliable,single,train
RPS10,genuine_signal,genuine,single,train
RPS11,genuine_signal,genuine,single,train
RPS12,genuine_signal,genuine,single,train
RPS13,genuine_signal,genuine,single,train
RPS14,genuine_signal,genuine,single,test
RPS15A,genuine_signal,genuine,single,train
RPS16,genuine_signal,genuine,single,train
RPS17,genuine_signal,genuine,single,train
RPS18,genuine_signal,genuine,single,test
RPS19,genuine_signal,genuine,single,test
RPS19BP1,unmeasurable,unreliable,single,test
RPS2,unmeasurable,unreliable,single,train
RPS20,genuine_signal,genuine,single,train
RPS21,unmeasurable,unreliable,single,test
RPS23,genuine_signal,genuine,single,train
RPS24,genuine_signal,genuine,single,train
RPS26,genuine_signal,genuine,single,train
RPS27,genuine_signal,genuine,single,test
RPS27A,genuine_signal,genuine,single,train
RPS28,genuine_signal,genuine,single,train
RPS29,genuine_signal,genuine,single,train
RPS3,genuine_signal,genuine,single,train
RPS3A,genuine_signal,genuine,single,test
RPS4X,genuine_signal,genuine,single,train
RPS5,genuine_signal,genuine,single,test
RPS6,genuine_signal,genuine,single,train
RPS7,genuine_signal,genuine,single,test
RPS9,genuine_signal,genuine,single,train
RPSA,genuine_signal,genuine,single,train
RPTOR,unmeasurable,unreliable,single,train
RPUSD3,unmeasurable,unreliable,single,train
RPUSD4,unmeasurable,unreliable,single,train
RRM1,genuine_signal,genuine,single,train
RRM2,genuine_signal,genuine,single,train
RRP1,unmeasurable,unreliable,single,train
RRP12,genuine_signal,genuine,single,test
RRP9,unmeasurable,unreliable,single,train
RRS1,unmeasurable,unreliable,single,train
RSL1D1,unmeasurable,unreliable,single,test
RSL24D1,genuine_signal,genuine,single,train
RSRC2,unmeasurable,unreliable,single,train
RTCB,unmeasurable,unreliable,single,train
RTEL1,unmeasurable,unreliable,single,test
RTF1,genuine_signal,genuine,single,test
RTTN,unmeasurable,unreliable,single,train
RUVBL1,genuine_signal,genuine,single,test
SACM1L,unmeasurable,unreliable,single,train
SAE1,unmeasurable,unreliable,single,test
SAMM50,genuine_signal,genuine,single,test
SAP130,unmeasurable,unreliable,single,test
SAP18,unmeasurable,unreliable,single,train
SARNP,unmeasurable,unreliable,single,train
SARS2,unmeasurable,unreliable,single,test
SART1,genuine_signal,genuine,single,test
SART3,genuine_signal,genuine,single,test
SASS6,unmeasurable,unreliable,single,train
SBDS,unmeasurable,unreliable,single,train
SBNO1,unmeasurable,unreliable,single,train
SCAF1,genuine_signal,genuine,single,test
SCAP,unmeasurable,unreliable,single,train
SCFD1,unmeasurable,unreliable,single,test
SCNM1,unmeasurable,unreliable,single,train
SDAD1,genuine_signal,genuine,single,train
SDE2,unmeasurable,unreliable,single,train
SDHA,unmeasurable,unreliable,single,train
SDHAF2,unmeasurable,unreliable,single,train
SDHC,unmeasurable,unreliable,single,train
SEC13,unmeasurable,unreliable,single,train
SEC16A,unmeasurable,unreliable,single,test
SEC61A1,genuine_signal,genuine,single,train
SEC61B,unmeasurable,unreliable,single,test
SEC61G,genuine_signal,genuine,single,train
SEC63,unmeasurable,unreliable,single,test
SEH1L,unmeasurable,unreliable,single,test
SENP6,unmeasurable,unreliable,single,train
SEPHS2,unmeasurable,unreliable,single,train
SEPSECS,unmeasurable,unreliable,single,train
SERBP1,unmeasurable,unreliable,single,train
SETD1A,genuine_signal,genuine,single,train
SETD2,unmeasurable,unreliable,single,train
SETDB1,unmeasurable,unreliable,single,test
SF3A1,unmeasurable,unreliable,single,train
SF3A2,genuine_signal,genuine,single,train
SF3B1,genuine_signal,genuine,single,train
SF3B2,genuine_signal,genuine,single,train
SF3B3,genuine_signal,genuine,single,test
SF3B4,genuine_signal,genuine,single,train
SF3B5,genuine_signal,genuine,single,train
SFPQ,genuine_signal,genuine,single,train
SFSWAP,genuine_signal,genuine,single,train
SHQ1,unmeasurable,unreliable,single,test
SIN3A,unmeasurable,unreliable,single,train
SKA1,unmeasurable,unreliable,single,train
SKA3,unmeasurable,unreliable,single,train
SKP1,unmeasurable,unreliable,single,train
SKP2,unmeasurable,unreliable,single,train
SLBP,genuine_signal,genuine,single,train
SLC1A5,unmeasurable,unreliable,single,test
SLC25A10,genuine_signal,genuine,single,train
SLC25A3,unmeasurable,unreliable,single,train
SLC35B1,unmeasurable,unreliable,single,train
SLC39A10,unmeasurable,unreliable,single,train
SLC39A7,unmeasurable,unreliable,single,train
SLC39A9,genuine_signal,genuine,single,train
SLC7A5,genuine_signal,genuine,single,test
SLU7,genuine_signal,genuine,single,test
SMAGP,unmeasurable,unreliable,single,test
SMARCB1,unmeasurable,unreliable,single,train
SMC1A,genuine_signal,genuine,single,train
SMC2,unmeasurable,unreliable,single,train
SMC3,genuine_signal,genuine,single,test
SMC4,unmeasurable,unreliable,single,train
SMC5,unmeasurable,unreliable,single,train
SMC6,unmeasurable,unreliable,single,train
SMG5,genuine_signal,genuine,single,test
SMG6,unmeasurable,unreliable,single,train
SMU1,falsely_solved,trivial,single,train
SMUG1,unmeasurable,unreliable,single,train
SNAPC1,genuine_signal,genuine,single,train
SNAPC2,unmeasurable,unreliable,single,train
SNAPC3,unmeasurable,unreliable,single,test
SNAPC4,unmeasurable,unreliable,single,train
SNAPC5,unmeasurable,unreliable,single,train
SNF8,unmeasurable,unreliable,single,test
SNRNP200,genuine_signal,genuine,single,train
SNRNP25,unmeasurable,unreliable,single,train
SNRNP35,genuine_signal,genuine,single,train
SNRNP40,unmeasurable,unreliable,single,train
SNRNP48,genuine_signal,genuine,single,train
SNRNP70,genuine_signal,genuine,single,test
SNRPA1,genuine_signal,genuine,single,test
SNRPB,genuine_signal,genuine,single,train
SNRPD1,genuine_signal,genuine,single,train
SNRPD3,genuine_signal,genuine,single,train
SNRPE,genuine_signal,genuine,single,train
SNRPF,genuine_signal,genuine,single,test
